date,client_id,amount,type,category
2021-10-03,C092,6807.28,income,Service
2021-09-10,C093,796.69,income,UNKNOWN_ERROR
2021-09-03,C095,4019.36,income,Service
2021-10-02,C096,276.14,income,Service
2021-09-15,C098,1833.55,income,Partial
2021-09-19,C098,2750.32,income,UNKNOWN_ERROR
2021-09-21,C099,4468.54,income,Partial
2021-09-25,C099,6702.81,income,Partial
2021-10-01,SELF,1200.0,expense,Rent
2021-10-07,SELF,2320.0,expense,Operations
2021-10-18,C001,5283.38,income,Service
2021-10-28,C002,5392.3,income,Service
2021-10-09,C003,834.78,income,Service
2021-10-13,C004,9685.58,income,Service
2021-10-10,C005,10216.89,income,Service
2021-11-15,C006,8987.6,income,UNKNOWN_ERROR
2021-11-04,C007,6090.39,income,UNKNOWN_ERROR
2021-11-09,C008,2564.2,income,Partial
2021-11-13,C008,3846.3,income,Partial
2021-10-06,C009,10986.89,income,Service
2021-11-04,C010,4120.69,income,Service
2021-10-28,C014,5631.19,income,Service
2021-10-20,C019,8549.45,income,Service
2021-10-08,C020,1204.15,income,Service
2021-11-10,C021,754.89,income,Partial
2021-11-14,,1132.33,income,Partial
2021-11-10,C023,10070.55,income,UNKNOWN_ERROR
2021-10-31,C024,3404.63,income,Service
2021-11-04,C025,12362.52,income,Service
2021-10-24,C026,1526.9,income,Partial
2021-10-28,C026,2290.35,income,Partial
2021-11-14,C027,1627.73,income,Service
2021-10-16,C030,2944.53,income,Service
2021-10-13,C031,9492.16,income,Service
2021-10-21,C033,2248.77,income,Service
2021-10-26,C039,13079.16,income,Service
2021-10-27,C040,4365.54,income,Service
2021-10-12,C044,9017.1,income,Service
2021-10-17,C047,3460.61,income,Partial
2021-10-21,C047,5190.91,income,Partial
2021-11-03,C048,4902.8,income,Service
2021-10-14,C049,1044.87,income,Service
2021-10-02,C050,1396.91,income,Partial
2021-10-06,C050,2095.37,income,Partial
2021-11-04,C051,13494.85,income,Service
2021-10-18,C054,354.97,income,Partial
2021-10-22,C054,532.45,income,UNKNOWN_ERROR
2021-10-03,C057,5130.93,income,UNKNOWN_ERROR
2021-10-07,C057,7696.39,income,Partial
2021-10-24,C059,2212.5,income,Partial
2021-10-28,C059,3318.75,income,Partial
2021-10-08,C060,5052.33,income,Service
2021-10-15,,5277.4,income,Service
2021-10-08,C064,4701.74,income,Service
2021-11-03,C069,766.62,income,UNKNOWN_ERROR
2021-11-07,C069,1149.93,income,Partial
2021-10-27,C070,9808.23,income,Service
2021-10-04,C073,2443.11,income,Service
2021-10-02,C074,3099.37,income,Service
2021-11-01,C077,8062.15,income,Service
2021-10-09,C085,11182.71,income,Service
2021-11-01,C093,1289.14,income,Service
2021-10-20,C094,2347.8,income,Partial
2021-10-24,C094,3521.69,income,Partial
2021-10-22,,6498.28,income,Service
2021-11-01,SELF,1200.0,expense,Rent
2021-11-10,SELF,3522.0,expense,Operations
2021-12-11,C001,1991.03,income,Partial
2021-12-15,C001,2986.55,income,Partial
2021-11-19,C002,5033.33,income,Service
2021-12-02,C003,866.94,income,Service
2021-11-30,C004,9799.01,income,Service
2021-11-26,C005,10001.85,income,Service
2021-11-21,C006,3579.82,income,Partial
2021-11-25,C006,5369.73,income,Partial
2021-11-12,C007,5937.58,income,Service
2021-11-29,C008,2750.73,income,UNKNOWN_ERROR
2021-12-03,C008,4126.1,income,Partial
2021-11-12,C009,10539.25,income,Service
2021-12-13,C010,4341.86,income,Service
2021-11-11,C012,11461.01,income,UNKNOWN_ERROR
2021-12-05,C013,9028.75,income,Service
2021-11-14,C015,384.1,income,Partial
2021-11-18,C015,576.15,income,Partial
2021-11-12,C016,7742.72,income,Service
2021-12-07,C017,15785.18,income,Service
2021-12-14,,5912.92,income,Service
2021-11-09,C020,973.5,income,UNKNOWN_ERROR
2021-11-03,C022,2866.94,income,Partial
2021-11-07,C022,4300.41,income,Partial
2021-11-08,C024,3903.07,income,Service
2021-11-28,C025,12628.81,income,Service
2021-12-02,C027,1220.37,income,Service
2021-11-06,C029,2544.93,income,UNKNOWN_ERROR
2021-11-10,C029,3817.39,income,Partial
2021-12-12,,2428.9,income,Service
2021-11-12,C032,2544.28,income,UNKNOWN_ERROR
2021-12-01,C033,3175.98,income,Service
2021-12-14,C035,3167.49,income,Service
2021-11-27,C037,1335.09,income,UNKNOWN_ERROR
2021-11-06,C038,6855.31,income,Service
2021-11-25,C041,1947.57,income,Service
2021-11-16,C042,1203.18,income,Partial
2021-11-20,C042,1804.77,income,Partial
2021-11-17,C044,6646.24,income,Service
2021-11-28,C047,11486.34,income,Service
2021-11-12,C048,1683.11,income,UNKNOWN_ERROR
2021-11-16,,2524.67,income,Partial
2021-11-23,,4082.57,income,Service
2021-11-04,C052,14185.83,income,Service
2021-12-01,C057,7441.73,income,Service
2021-11-19,C059,17011.52,income,Service
2021-11-16,C061,2815.2,income,Service
2021-11-27,C067,3551.15,income,Partial
2021-12-01,C067,5326.73,income,Partial
2021-11-20,C069,776.81,income,Partial
2021-11-24,C069,1165.21,income,Partial
2021-11-07,C070,8854.06,income,Service
2021-11-02,C071,3744.41,income,Service
2021-11-19,,1397.92,income,Service
2021-11-27,,12663.82,income,Service
2021-11-29,C081,4931.93,income,Service
2021-12-07,C082,572.89,income,Service
2021-11-30,C083,4103.12,income,Service
2021-11-02,C095,956.9,income,Partial
2021-11-06,C095,1435.34,income,Partial
2021-11-08,C096,249.34,income,Service
2021-11-10,C098,4156.0,income,Partial
2021-11-14,C098,6234.0,income,Partial
2021-12-01,SELF,1200.0,expense,Rent
2021-12-14,SELF,1378.0,expense,UNKNOWN_ERROR
2022-01-05,C001,2094.48,income,Partial
2022-01-09,C001,3141.72,income,Partial
2021-12-27,C002,2137.26,income,Partial
2021-12-31,C002,3205.89,income,UNKNOWN_ERROR
2022-01-01,C003,803.89,income,Service
2021-12-29,C004,4167.68,income,Partial
2022-01-02,C004,6251.52,income,Partial
2021-12-16,C005,10150.87,income,Service
2021-12-18,C006,8890.43,income,Service
2021-12-21,,6029.71,income,Service
2021-12-09,C008,6624.96,income,Service
2021-12-31,C009,11018.83,income,Service
2021-12-28,C010,4180.93,income,Service
2021-12-18,C012,9241.13,income,Service
2021-12-06,C014,10678.07,income,Service
2022-01-10,C015,201.67,income,UNKNOWN_ERROR
2022-01-14,C015,302.51,income,Partial
2022-01-04,C016,6811.33,income,Service
2021-12-05,C017,5983.85,income,Partial
2021-12-09,C017,8975.78,income,Partial
2021-12-24,C018,10178.94,income,Service
2021-12-06,C020,950.19,income,Service
2021-12-18,C022,5644.64,income,Service
2021-12-20,C023,10700.0,income,Service
2022-01-11,C024,2013.01,income,Service
2022-01-09,C025,7998.9,income,Service
2022-01-06,C029,5958.69,income,Service
2021-12-16,C030,5382.04,income,Service
2022-01-13,C031,3649.05,income,Partial
2022-01-17,C031,5473.58,income,Partial
2021-12-22,C032,3317.05,income,Service
2021-12-14,C033,3057.18,income,Service
2022-01-08,C034,2877.68,income,Partial
2022-01-12,C034,4316.53,income,Partial
2022-01-09,C035,2832.86,income,UNKNOWN_ERROR
2021-12-15,C041,1509.64,income,Service
2021-12-25,C043,982.34,income,Partial
2021-12-29,C043,1473.52,income,Partial
2021-12-22,C049,742.14,income,Service
2021-12-16,C066,7221.77,income,Service
2022-01-06,C069,1356.71,income,Service
2021-12-21,C074,6944.83,income,Service
2021-12-29,C075,8612.37,income,UNKNOWN_ERROR
2022-01-08,C076,10055.48,income,Service
2021-12-15,C081,2148.76,income,Service
2021-12-10,C086,1618.01,income,Service
2021-12-09,C091,438.13,income,Partial
2021-12-13,C091,657.2,income,Partial
2021-12-17,C092,1565.51,income,Service
2021-12-15,C095,8412.51,income,Service
2022-01-04,C097,729.73,income,Partial
2022-01-08,C097,1094.6,income,Partial
2022-01-01,SELF,1200.0,expense,Rent
2022-01-14,SELF,1495.0,expense,Operations
2022-01-03,C001,1962.3,income,Partial
2022-01-07,C001,2943.46,income,Partial
2022-02-15,C002,5213.52,income,UNKNOWN_ERROR
2022-01-09,C003,877.68,income,UNKNOWN_ERROR
2022-01-23,C004,3895.23,income,Partial
2022-01-27,C004,5842.84,income,UNKNOWN_ERROR
2022-02-08,C005,9740.07,income,Service
2022-02-01,C006,3518.75,income,Partial
2022-02-05,C006,5278.13,income,UNKNOWN_ERROR
2022-01-07,C007,2324.85,income,Partial
2022-01-11,,3487.27,income,Partial
2022-01-16,C008,6552.46,income,Service
2022-02-13,,10584.83,income,Service
2022-02-09,C012,13599.41,income,Service
2022-02-04,,9750.0,income,Service
2022-02-12,C014,11753.17,income,Service
2022-01-03,C016,9793.4,income,Service
2022-02-05,C017,4090.3,income,Partial
2022-02-09,C017,6135.45,income,Partial
2022-02-08,C019,9879.94,income,Service
2022-02-08,C020,329.58,income,Partial
2022-02-12,C020,494.37,income,UNKNOWN_ERROR
2022-02-08,C025,8648.99,income,Service
2022-02-08,C025,8648.99,income,Service
2022-01-16,C026,4969.22,income,Service
2022-01-16,C026,4969.22,income,Service
2022-02-09,C027,1130.25,income,UNKNOWN_ERROR
2022-02-09,C029,9660.85,income,Service
2022-01-02,,4452.32,income,Service
2022-01-02,C030,4452.32,income,Service
2022-01-12,C031,11027.57,income,Service
2022-01-23,C032,3139.2,income,Service
2022-02-15,C034,11083.3,income,Service
2022-01-22,C035,4876.91,income,Service
2022-01-03,C036,6579.2,income,Service
2022-01-20,C037,1009.49,income,Service
2022-01-25,C038,10325.86,income,Service
2022-01-25,C039,9302.61,income,Service
2022-02-12,,1119.09,income,Partial
2022-02-16,C041,1678.63,income,Partial
2022-02-05,C042,3076.8,income,Service
2022-01-16,C045,6337.72,income,Service
2022-02-12,C046,5328.27,income,Partial
2022-02-16,C046,7992.41,income,Partial
2022-02-02,C047,7919.95,income,Service
2022-01-14,C049,312.21,income,Partial
2022-01-18,C049,468.32,income,Partial
2022-02-03,C051,7343.71,income,Service
2022-02-09,C056,4744.22,income,Partial
2022-02-13,C056,7116.33,income,Partial
2022-01-24,C064,1484.92,income,Partial
2022-01-28,C064,2227.38,income,Partial
2022-01-17,C067,17388.95,income,Service
2022-01-31,C077,6606.18,income,Service
2022-01-16,C089,7532.64,income,Service
2022-01-23,C090,14795.78,income,Service
2022-02-09,C092,7233.19,income,Service
2022-01-21,C093,389.95,income,Service
2022-02-01,C095,9317.04,income,Service
2022-01-30,C097,9477.07,income,Service
2022-02-01,SELF,1200.0,expense,Rent
2022-02-02,SELF,3926.0,expense,Operations
2022-02-14,C001,5304.82,income,Service
2022-03-07,C002,2138.91,income,UNKNOWN_ERROR
2022-03-11,C002,3208.37,income,Partial
2022-02-19,C003,818.1,income,Service
2022-03-02,C004,9820.57,income,Service
2022-02-28,C005,4113.12,income,Partial
2022-03-04,C005,6169.67,income,Partial
2022-02-16,C006,3561.17,income,Partial
2022-02-20,C006,5341.75,income,Partial
2022-03-04,C007,5993.31,income,Service
2022-03-03,C008,2757.14,income,Partial
2022-03-07,C008,4135.71,income,Partial
2022-03-14,C009,10746.02,income,Service
2022-03-14,C010,4229.63,income,Service
2022-03-18,C011,2045.4,income,Partial
2022-03-22,C011,3068.1,income,Partial
2022-02-14,C012,7074.37,income,Service
2022-02-11,C015,294.65,income,Partial
2022-02-15,C015,441.98,income,Partial
2022-03-05,C017,13527.66,income,Service
2022-03-05,C019,8085.11,income,Service
2022-02-17,C022,2042.84,income,Partial
2022-02-21,C022,3064.27,income,Partial
2022-02-20,C023,2346.11,income,Partial
2022-02-24,C023,3519.17,income,Partial
2022-02-13,C024,2994.61,income,Service
2022-02-12,C025,15648.43,income,Service
2022-03-13,C026,4749.15,income,Service
2022-02-17,C027,654.47,income,Partial
2022-02-21,C027,981.7,income,Partial
2022-03-08,C028,2950.84,income,Partial
2022-03-12,C028,4426.27,income,UNKNOWN_ERROR
2022-02-28,C029,6827.24,income,Service
2022-02-13,C030,3576.1,income,Service
2022-02-02,C031,6796.87,income,Service
2022-03-17,C033,1971.14,income,UNKNOWN_ERROR
2022-02-22,C034,2870.82,income,UNKNOWN_ERROR
2022-02-26,,4306.23,income,Partial
2022-03-12,C036,6843.76,income,Service
2022-02-19,C037,1294.95,income,Service
2022-03-10,C038,2080.59,income,Partial
2022-03-14,C038,3120.88,income,Partial
2022-02-12,C039,11557.8,income,Service
2022-02-11,C041,1310.95,income,Partial
2022-02-15,C041,1966.43,income,UNKNOWN_ERROR
2022-03-12,C042,1748.3,income,Service
2022-02-12,C044,11974.55,income,Service
2022-03-05,C046,4030.03,income,Partial
2022-03-09,C046,6045.05,income,UNKNOWN_ERROR
2022-02-06,C047,5379.89,income,Service
2022-02-06,,6011.36,income,Service
2022-02-23,C053,1993.5,income,Partial
2022-02-27,C053,2990.25,income,UNKNOWN_ERROR
2022-03-14,C055,10170.19,income,Service
2022-02-05,C056,1908.38,income,Partial
2022-02-09,C056,2862.57,income,Partial
2022-03-09,C058,4117.45,income,UNKNOWN_ERROR
2022-03-01,C060,4176.21,income,Service
2022-02-12,C062,7152.54,income,Service
2022-03-07,,2247.27,income,Partial
2022-03-11,C063,3370.91,income,Partial
2022-03-17,C065,3289.06,income,Service
2022-02-16,C066,12689.73,income,Service
2022-03-06,C067,19247.44,income,UNKNOWN_ERROR
2022-03-14,C068,7032.15,income,Service
2022-02-02,C071,1993.9,income,UNKNOWN_ERROR
2022-02-06,C071,2990.84,income,Partial
2022-02-14,C078,3763.43,income,Service
2022-03-14,C082,765.73,income,Service
2022-02-15,C083,3875.51,income,Service
2022-03-12,C090,5727.42,income,Service
2022-02-10,C091,1523.08,income,UNKNOWN_ERROR
2022-02-26,C092,3502.19,income,Service
2022-03-05,C099,1838.68,income,Service
2022-03-01,SELF,1200.0,expense,Rent
2022-03-11,SELF,2963.0,expense,Operations
2022-03-21,C001,5328.82,income,Service
2022-04-06,C002,5199.78,income,Service
2022-03-07,C003,878.28,income,Service
2022-03-18,C004,9822.06,income,Service
2022-03-23,C005,10067.87,income,Service
2022-03-23,C005,10067.87,income,Service
2022-04-03,C006,3656.35,income,Partial
2022-04-07,C006,5484.53,income,Partial
2022-04-02,C007,5549.78,income,Service
2022-03-26,C008,6745.2,income,Service
2022-04-02,C009,4389.86,income,Partial
2022-04-06,C009,6584.79,income,Partial
2022-04-04,C010,4227.91,income,Service
2022-03-20,C011,3069.5,income,Partial
2022-03-24,C011,4604.25,income,Partial
2022-03-21,,15063.88,income,Service
2022-04-13,C013,6202.17,income,Service
2022-04-13,C014,7345.13,income,Service
2022-03-06,C015,776.82,income,Service
2022-04-08,C016,2742.5,income,Partial
2022-04-12,C016,4113.75,income,Partial
2022-04-04,C017,3974.79,income,Partial
2022-04-08,C017,5962.19,income,Partial
2022-04-02,C018,6582.23,income,Service
2022-03-26,C019,10675.65,income,Service
2022-03-15,,1910.88,income,Service
2022-04-02,C022,7606.93,income,Service
2022-03-17,C023,11231.4,income,Service
2022-04-14,C024,3807.73,income,Service
2022-03-16,C027,947.06,income,Service
2022-04-02,C029,10493.17,income,Service
2022-04-01,C031,8870.81,income,Service
2022-04-01,C031,8870.81,income,UNKNOWN_ERROR
2022-03-04,C032,1043.69,income,UNKNOWN_ERROR
2022-03-08,C032,1565.54,income,Partial
2022-03-27,C033,1461.79,income,Service
2022-04-13,C034,3984.06,income,Partial
2022-04-17,C034,5976.09,income,Partial
2022-04-09,C035,1608.43,income,Partial
2022-04-13,C035,2412.65,income,Partial
2022-03-11,C036,8303.19,income,Service
2022-04-14,C038,2667.56,income,Partial
2022-04-18,C038,4001.34,income,Partial
2022-03-20,C041,1025.33,income,UNKNOWN_ERROR
2022-03-24,C041,1538.0,income,Partial
2022-03-18,C042,1722.37,income,Service
2022-03-31,C043,1028.92,income,Partial
2022-04-04,C043,1543.38,income,Partial
2022-03-22,C044,6208.77,income,Service
2022-04-09,C046,13466.94,income,UNKNOWN_ERROR
2022-03-11,C047,10575.53,income,UNKNOWN_ERROR
2022-04-05,C048,6528.45,income,Service
2022-03-22,C049,229.93,income,UNKNOWN_ERROR
2022-03-26,C049,344.89,income,Partial
2022-04-15,C056,15583.56,income,Service
2022-04-15,C063,6691.64,income,Service
2022-03-23,,15689.82,income,Service
2022-03-20,C070,1766.27,income,Partial
2022-03-24,C070,2649.4,income,Partial
2022-03-25,C071,1722.15,income,Partial
2022-03-29,C071,2583.23,income,Partial
2022-04-01,C073,1011.58,income,Service
2022-04-15,C075,18463.73,income,Service
2022-04-15,C084,10795.13,income,Service
2022-03-11,C090,4866.72,income,Partial
2022-03-15,C090,7300.08,income,UNKNOWN_ERROR
2022-03-05,C091,2986.61,income,Service
2022-03-24,C093,953.5,income,Service
2022-03-09,C094,11072.54,income,Service
2022-03-07,C097,5917.02,income,Service
2022-04-02,C099,7244.99,income,Service
2022-04-01,SELF,1200.0,expense,Rent
2022-04-04,SELF,3618.0,expense,Operations
2022-04-30,C001,4869.35,income,Service
2022-05-04,C003,821.43,income,Service
2022-04-22,C004,9534.87,income,Service
2022-04-07,C005,4228.8,income,Partial
2022-04-11,C005,6343.19,income,Partial
2022-04-11,C006,8603.8,income,Service
2022-04-24,C007,5522.64,income,Service
2022-04-24,C007,5522.64,income,Service
2022-05-06,C008,6811.49,income,Service
2022-04-09,C009,10350.64,income,Service
2022-05-01,C010,3973.28,income,Service
2022-05-11,C011,5972.38,income,Service
2022-04-03,C012,5255.81,income,Partial
2022-04-07,,7883.71,income,Partial
2022-05-02,C013,9916.9,income,UNKNOWN_ERROR
2022-05-05,C015,794.46,income,Service
2022-05-09,C017,5666.88,income,Partial
2022-05-13,C017,8500.32,income,Partial
2022-05-15,C018,5461.44,income,Service
2022-05-05,C019,3854.45,income,Partial
2022-05-09,C019,5781.68,income,Partial
2022-05-11,C021,1446.07,income,Service
2022-04-06,C022,8592.06,income,Service
2022-04-22,C023,8899.31,income,Service
2022-05-09,C024,2171.84,income,Service
2022-04-14,,10391.02,income,Service
2022-04-14,C026,3099.9,income,Service
2022-04-25,C027,1385.25,income,Service
2022-04-13,C028,4691.97,income,Service
2022-04-06,C029,8513.54,income,UNKNOWN_ERROR
2022-04-04,C032,3034.52,income,Service
2022-05-07,C040,2285.38,income,Service
2022-05-14,C041,3484.32,income,Service
2022-05-12,C042,645.73,income,Partial
2022-05-16,C042,968.59,income,Partial
2022-04-30,C043,2241.21,income,Service
2022-05-14,C044,10196.48,income,Service
2022-04-27,C047,10688.24,income,UNKNOWN_ERROR
2022-04-29,C048,3742.7,income,Service
2022-05-06,C049,1090.68,income,Service
2022-04-19,C050,4750.48,income,Service
2022-04-07,C051,21069.07,income,Service
2022-05-01,C059,18606.91,income,Service
2022-04-10,C061,5254.76,income,Service
2022-04-24,C062,8640.52,income,Service
2022-04-22,C065,18151.86,income,Service
2022-04-28,C071,1750.99,income,Partial
2022-05-02,C071,2626.48,income,UNKNOWN_ERROR
2022-04-19,C073,649.31,income,Partial
2022-04-23,C073,973.97,income,Partial
2022-05-05,C074,11381.08,income,Service
2022-05-05,C076,4853.63,income,Partial
2022-05-09,C076,7280.44,income,Partial
2022-04-13,C080,2100.25,income,Service
2022-04-11,C085,1791.09,income,Partial
2022-04-15,C085,2686.64,income,Partial
2022-04-06,C087,10105.43,income,UNKNOWN_ERROR
2022-04-03,C090,4447.64,income,Service
2022-04-21,C099,1922.44,income,Partial
2022-04-25,C099,2883.67,income,Partial
2022-04-15,C100,17689.55,income,Service
2022-05-01,SELF,1200.0,expense,Rent
2022-05-06,SELF,1451.0,expense,Operations
2022-06-12,C001,5201.98,income,Service
2022-05-28,C002,5293.32,income,Service
2022-06-11,C003,871.49,income,Service
2022-06-14,C004,9927.61,income,Service
2022-05-09,C005,4241.38,income,Partial
2022-05-13,C005,6362.07,income,Partial
2022-05-14,C006,8663.17,income,Service
2022-05-02,C007,5702.29,income,Service
2022-06-01,C008,6656.21,income,Service
2022-06-06,C009,11160.36,income,Service
2022-05-28,C010,4064.02,income,Service
2022-05-04,C011,4109.82,income,Service
2022-05-09,C012,13171.0,income,Service
2022-05-05,C015,825.41,income,Service
2022-06-15,C017,5275.33,income,Partial
2022-06-19,C017,7912.99,income,Partial
2022-05-05,C018,6943.28,income,UNKNOWN_ERROR
2022-05-21,C020,965.56,income,Service
2022-06-04,C021,1356.6,income,Service
2022-05-23,C022,6703.08,income,UNKNOWN_ERROR
2022-06-05,C024,4011.81,income,Service
2022-06-04,C026,3533.51,income,Service
2022-06-12,C028,5332.31,income,Service
2022-06-02,C029,8312.98,income,Service
2022-05-22,C036,1757.82,income,Partial
2022-05-26,C036,2636.73,income,Partial
2022-06-09,C038,6854.49,income,UNKNOWN_ERROR
2022-05-21,C039,8965.49,income,Service
2022-05-22,C041,1715.95,income,Service
2022-06-15,C042,2170.73,income,Service
2022-05-03,C044,9639.53,income,UNKNOWN_ERROR
2022-05-11,,8221.08,income,Service
2022-06-13,C046,11413.36,income,Service
2022-05-04,C047,11515.48,income,Service
2022-05-31,C048,6227.23,income,UNKNOWN_ERROR
2022-06-01,C049,879.31,income,Service
2022-06-12,C055,15583.07,income,Service
2022-05-16,C056,3602.55,income,Service
2022-05-28,C059,17928.38,income,Service
2022-05-14,C061,6050.03,income,Service
2022-05-25,C062,2528.97,income,Partial
2022-05-29,C062,3793.45,income,Partial
2022-06-07,C065,2992.27,income,Service
2022-06-01,C072,1320.82,income,Partial
2022-06-05,C072,1981.22,income,UNKNOWN_ERROR
2022-06-04,C079,7600.83,income,Service
2022-06-12,C080,1991.93,income,UNKNOWN_ERROR
2022-05-04,C082,111.73,income,Partial
2022-05-08,C082,167.6,income,Partial
2022-06-05,C089,2816.06,income,UNKNOWN_ERROR
2022-06-11,,9778.28,income,Service
2022-06-03,C092,5558.97,income,Service
2022-06-05,,1016.35,income,Service
2022-06-10,C095,7771.51,income,Service
2022-05-16,C097,8199.0,income,Service
2022-05-22,C099,2652.34,income,UNKNOWN_ERROR
2022-05-16,C100,6112.24,income,Service
2022-06-01,SELF,1200.0,expense,Rent
2022-06-09,SELF,4664.0,expense,Operations
2022-06-07,SELF,5923.0,expense,Contractor
2022-06-21,C001,5299.47,income,Service
2022-07-14,C002,5267.12,income,Service
2022-07-05,C003,879.71,income,Service
2022-06-20,C004,4134.81,income,Partial
2022-06-24,C004,6202.22,income,Partial
2022-07-06,C005,10202.08,income,Service
2022-07-07,C006,8769.92,income,Service
2022-07-01,C007,5804.64,income,Service
2022-07-10,C008,6812.48,income,Service
2022-06-15,C009,10958.15,income,Service
2022-06-04,C010,4355.42,income,Service
2022-07-01,C012,8892.84,income,Service
2022-07-05,C013,10824.11,income,Service
2022-06-20,C014,5593.53,income,UNKNOWN_ERROR
2022-06-13,C015,213.09,income,Partial
2022-06-17,C015,319.64,income,Partial
2022-06-13,C017,10461.21,income,Service
2022-06-11,C018,4108.47,income,Partial
2022-06-15,C018,6162.71,income,Partial
2022-06-16,C019,5596.6,income,Service
2022-06-09,,1797.36,income,Service
2022-06-09,C022,6447.43,income,UNKNOWN_ERROR
2022-07-11,C024,2103.56,income,Service
2022-06-11,C026,3351.53,income,Service
2022-06-25,C027,1727.59,income,Service
2022-07-05,C029,2379.01,income,Partial
2022-07-09,C029,3568.52,income,Partial
2022-06-12,C030,2359.06,income,Service
2022-06-24,C031,12947.43,income,Service
2022-07-05,C032,2331.69,income,Service
2022-06-20,C033,1158.57,income,Partial
2022-06-24,C033,1737.86,income,Partial
2022-06-04,C036,1520.28,income,Partial
2022-06-08,C036,2280.43,income,Partial
2022-06-04,,1243.14,income,Service
2022-06-02,C038,3720.76,income,Partial
2022-06-06,C038,5581.15,income,Partial
2022-07-07,C039,9234.45,income,Service
2022-06-24,C040,2844.23,income,Service
2022-07-01,C044,9388.76,income,Service
2022-07-13,C046,7685.78,income,Service
2022-06-14,C047,7233.98,income,Service
2022-07-13,C048,4838.89,income,Service
2022-07-04,C049,668.13,income,Service
2022-06-29,C050,3515.91,income,Service
2022-06-05,C059,13518.77,income,Service
2022-06-03,C064,980.67,income,Service
2022-06-30,C065,6501.47,income,Partial
2022-07-04,C065,9752.21,income,Partial
2022-06-08,C072,1344.96,income,Service
2022-06-19,C076,13573.48,income,Service
2022-06-10,C077,9883.45,income,Service
2022-06-15,C078,10948.67,income,Service
2022-06-05,C082,870.62,income,Service
2022-07-07,C083,9301.48,income,Service
2022-06-26,C086,3064.05,income,Service
2022-07-01,C087,4774.93,income,Partial
2022-07-05,C087,7162.39,income,Partial
2022-06-26,C093,119.02,income,Partial
2022-06-30,C093,178.52,income,Partial
2022-06-21,C096,265.56,income,Partial
2022-06-25,C096,398.34,income,UNKNOWN_ERROR
2022-06-25,C098,11399.09,income,Service
2022-06-17,C099,8682.01,income,Service
2022-07-06,C100,4425.17,income,Service
2022-07-01,SELF,1200.0,expense,Rent
2022-07-05,SELF,2369.0,expense,Operations
2022-08-12,C001,5144.06,income,Service
2022-07-25,,5219.24,income,Service
2022-08-08,C003,812.6,income,Service
2022-07-10,C004,4076.29,income,Partial
2022-07-14,,6114.44,income,Partial
2022-08-10,C005,4139.86,income,Partial
2022-08-14,C005,6209.8,income,Partial
2022-07-14,C006,8342.02,income,Service
2022-07-24,C007,5544.45,income,Service
2022-08-06,C008,2740.99,income,Partial
2022-08-10,C008,4111.49,income,Partial
2022-07-06,C009,10415.88,income,Service
2022-07-03,C010,3951.83,income,UNKNOWN_ERROR
2022-07-08,C012,10329.16,income,Service
2022-07-08,C013,13270.88,income,Service
2022-07-10,C015,252.38,income,Partial
2022-07-14,C015,378.58,income,Partial
2022-07-07,C017,7146.29,income,Service
2022-08-05,C018,9561.98,income,Service
2022-08-05,C019,6125.2,income,Service
2022-07-22,C020,780.07,income,UNKNOWN_ERROR
2022-08-05,C021,1716.58,income,Service
2022-08-12,C022,6099.66,income,Service
2022-08-11,C023,2468.5,income,Partial
2022-08-15,C023,3702.75,income,Partial
2022-07-30,C027,1562.31,income,Service
2022-07-02,C029,5780.56,income,UNKNOWN_ERROR
2022-07-10,C031,13867.86,income,Service
2022-07-29,C033,2097.43,income,Service
2022-07-16,C034,7562.23,income,Service
2022-08-11,C035,3519.43,income,Service
2022-07-15,C036,7481.5,income,Service
2022-07-06,C037,1136.85,income,UNKNOWN_ERROR
2022-08-08,C041,1790.92,income,Service
2022-08-03,C047,5950.63,income,Service
2022-08-15,C048,2239.93,income,Partial
2022-08-19,C048,3359.9,income,Partial
2022-07-20,C050,3461.65,income,Service
2022-07-22,C052,2744.95,income,Service
2022-08-14,C055,2306.83,income,Partial
2022-08-18,C055,3460.25,income,Partial
2022-08-10,C057,7606.53,income,Service
2022-07-18,C058,4669.3,income,Service
2022-08-11,C059,2692.17,income,Partial
2022-08-15,C059,4038.25,income,Partial
2022-08-06,,1008.23,income,Service
2022-07-10,C071,967.18,income,Partial
2022-07-14,C071,1450.78,income,Partial
2022-08-04,C073,2742.4,income,Service
2022-07-05,C074,4019.91,income,Partial
2022-07-09,C074,6029.87,income,Partial
2022-07-16,C075,3853.77,income,Service
2022-07-24,C081,9828.42,income,Service
2022-07-18,C085,12015.43,income,Service
2022-07-26,C086,10727.61,income,Service
2022-07-12,C087,11536.58,income,Service
2022-07-05,C089,3348.62,income,Service
2022-08-04,C094,2719.23,income,Service
2022-07-17,C095,7033.31,income,Service
2022-07-18,C096,1341.51,income,Service
2022-07-03,C099,2415.38,income,Service
2022-07-03,C100,5468.66,income,Partial
2022-07-07,C100,8202.99,income,Partial
2022-08-01,SELF,1200.0,expense,Rent
2022-08-04,SELF,1108.0,expense,Operations
2022-08-15,SELF,3336.0,expense,Contractor
2022-08-26,C001,5070.32,income,Service
2022-08-09,C002,5477.22,income,Service
2022-08-27,C003,850.23,income,Service
2022-09-15,C004,10449.02,income,Service
2022-08-10,C005,10556.22,income,Service
2022-08-28,C006,8935.03,income,Service
2022-08-21,C007,5996.78,income,Service
