invoice_id,client_id,due_date,paid_date,amount
INV01038,C001,2021-07-15,2021-08-02,1966.71
INV01039,C002,2021-05-26,2021-07-02,2169.01
INV01040,C003,2021-06-18,2021-07-03,862.4
INV01041,C004,2021-07-11,2021-08-12,9922.11
INV01042,C005,2021-05-29,2021-07-04,4047.06
INV01043,C005,2021-06-15,2021-07-08,6070.59
INV01044,C006,2021-07-03,2021-08-04,8711.98
INV01045,C007,2021-06-28,2021-08-06,5521.95
INV01046,C008,2021-05-27,2021-07-10,6657.44
INV01047,C009,2021-07-26,2021-08-04,4303.43
INV01048,C009,2021-08-01,2021-08-08,6455.14
INV01049,C010,2021-06-07,2021-07-07,4149.02
INV01050,C012,2021-06-25,2021-07-28,10142.81
INV01051,C013,2021-07-22,2021-08-13,4561.34
INV01052,C013,2021-08-05,2021-08-17,6842.02
INV01053,C016,2021-07-12,2021-08-04,13925.86
INV01054,C018,2021-06-21,2021-07-22,8443.15
INV01055,C019,2021-08-05,2021-08-15,3543.02
INV01056,C019,2021-08-05,2021-08-19,5314.53
INV01057,C020,2021-07-12,2021-08-14,336.26
INV01058,C020,2021-08-07,2021-08-18,504.39
INV01059,C021,2021-07-08,2021-08-14,2137.07
INV01060,C022,2021-07-03,2021-08-13,5849.78
INV01061,C022,2021-07-19,2021-08-13,5849.78
INV01062,C024,2021-06-25,2021-07-26,3820.04
INV01063,C025,2021-06-12,2021-07-20,15270.29
INV01064,C026,2021-06-21,2021-07-22,3108.98
INV01065,C031,2021-07-17,2021-07-24,8325.36
INV01066,C033,2021-07-11,2021-08-15,2817.07
INV01067,C035,2021-06-30,2021-08-11,2322.64
INV01068,C036,2021-07-09,2021-08-09,4099.97
INV01069,C037,2021-07-18,2021-08-13,1413.62
INV01070,C039,2021-06-25,2021-07-26,10038.12
INV01071,C040,2021-07-04,2021-07-26,3647.14
INV01072,C041,2021-07-10,2021-07-19,874.16
INV01073,C041,2021-07-13,2021-07-23,1311.24
INV01074,C042,2021-06-20,2021-07-29,2549.56
INV01075,C043,2021-07-11,2021-07-22,1230.68
INV01076,C044,2021-07-13,2021-08-10,10451.09
INV01077,C045,2021-05-24,2021-07-06,7461.68
INV01078,C047,2021-06-30,2021-08-10,11571.32
INV01079,C048,2021-07-24,2021-08-13,6686.37
INV01080,C049,2021-06-11,2021-07-13,452.22
INV01081,C049,2021-07-01,2021-07-17,678.32
INV01082,C053,2021-07-01,2021-07-21,12889.61
INV01083,C063,2021-06-21,2021-07-04,4874.03
INV01084,C063,2021-06-20,2021-07-08,7311.04
INV01085,C066,2021-06-22,2021-07-12,6061.3
INV01086,C068,2021-06-13,2021-07-15,2681.01
INV01087,C068,2021-07-01,2021-07-19,4021.51
INV01088,C070,2021-06-07,2021-07-15,6506.68
INV01089,C072,2021-05-20,2021-07-02,7030.96
INV01090,C078,2021-06-13,2021-07-21,15898.28
INV01091,C083,2021-06-21,2021-07-08,5403.17
INV01092,C084,2021-06-14,2021-07-05,15419.48
INV01093,C085,2021-07-05,2021-07-30,4711.85
INV01094,C089,2021-06-10,2021-07-12,6914.11
INV01095,C090,2021-06-13,2021-07-09,14510.82
INV01096,C093,2021-06-29,2021-07-15,270.37
INV01097,C093,2021-06-29,2021-07-19,405.56
INV01098,C100,2021-07-04,2021-08-11,2056.3
INV01099,C001,2021-08-14,2021-09-04,5105.82
INV01100,C002,2021-07-20,2021-09-02,5396.52
INV01101,C003,2021-07-24,2021-08-21,343.2
INV01102,C003,2021-08-10,2021-08-25,514.79
INV01103,C004,2021-08-23,2021-09-03,3823.19
INV01104,C004,2021-08-13,2021-09-07,5734.78
INV01105,C005,2021-07-09,2021-08-09,10501.52
INV01106,C006,2021-06-28,2021-08-05,9137.93
INV01107,C008,2021-08-17,2021-09-06,3946.83
INV01108,C009,2021-08-07,2021-08-28,10808.71
INV01109,C010,2021-08-29,2021-09-13,1580.92
INV01110,C010,2021-08-27,2021-09-17,2371.37
INV01111,C011,2021-07-23,2021-08-30,7086.86
INV01112,C012,2021-07-18,2021-08-15,9467.31
INV01113,C015,2021-08-14,2021-08-29,316.35
INV01114,C015,2021-08-01,2021-09-02,474.52
INV01115,C016,2021-07-03,2021-08-15,10715.17
INV01116,C017,2021-07-25,2021-08-28,9670.31
INV01117,C020,2021-07-01,2021-08-02,1179.47
INV01118,C022,2021-07-14,2021-08-06,3530.47
INV01119,C022,2021-07-28,2021-08-10,5295.7
INV01120,C023,2021-07-28,2021-08-18,10096.44
INV01121,C025,2021-07-07,2021-08-20,8369.77
INV01122,C026,2021-08-30,2021-09-07,3982.81
INV01123,C029,2021-08-07,2021-09-12,10166.01
INV01124,C030,2021-09-03,2021-09-15,4868.18
INV01125,C032,2021-07-27,2021-08-25,2092.22
INV01126,C039,2021-08-12,2021-09-10,14011.36
INV01127,C040,2021-07-26,2021-08-20,2848.27
INV01128,C042,2021-06-29,2021-08-09,2977.69
INV01129,C044,2021-07-20,2021-08-26,6456.08
INV01130,C046,2021-07-02,2021-08-16,10940.74
INV01131,C049,2021-08-31,2021-09-15,386.63
INV01132,C049,2021-08-22,2021-09-19,579.94
INV01133,C050,2021-08-06,2021-08-22,2504.91
INV01134,C050,2021-07-31,2021-08-26,3757.37
INV01135,C050,2021-07-10,2021-08-22,6262.28
INV01136,C051,2021-07-18,2021-08-19,10794.12
INV01137,C053,2021-07-27,2021-09-02,20052.08
INV01138,C056,2021-08-16,2021-09-14,12935.66
INV01139,C064,2021-07-28,2021-08-07,320.06
INV01140,C064,2021-07-12,2021-08-11,480.08
INV01141,C077,2021-08-22,2021-09-15,10588.91
INV01142,C078,2021-07-18,2021-09-01,16113.22
INV01143,C079,2021-07-31,2021-08-28,8152.14
INV01144,C083,2021-08-03,2021-09-02,3697.11
INV01145,C095,2021-08-03,2021-08-25,1819.61
INV01146,C097,2021-07-18,2021-08-22,3645.01
INV01147,C097,2021-08-09,2021-08-26,5467.52
INV01148,C002,2021-08-01,2021-09-06,2187.01
INV01149,C002,2021-07-27,2021-09-10,3280.51
INV01150,C003,2021-08-16,2021-09-11,813.65
INV01151,C004,2021-09-09,2021-09-17,10494.24
INV01152,C005,2021-08-20,2021-09-28,9836.48
INV01153,C006,2021-09-17,2021-10-12,8589.58
INV01154,C007,2021-08-21,2021-09-28,5541.08
INV01155,C008,2021-09-09,2021-10-02,2685.89
INV01156,C008,2021-08-27,2021-10-06,4028.84
INV01157,C009,2021-09-11,2021-09-25,10939.59
INV01158,C010,2021-09-22,2021-10-11,4258.61
INV01159,C011,2021-08-29,2021-10-09,6789.77
INV01160,C012,2021-08-11,2021-09-23,15476.64
INV01161,C014,2021-07-25,2021-09-07,9546.55
INV01162,C015,2021-09-22,2021-10-15,892.7
INV01163,C016,2021-10-04,2021-10-11,9082.56
INV01164,C018,2021-08-20,2021-09-29,8887.83
INV01165,C019,2021-10-03,2021-10-16,10445.25
INV01166,C021,2021-09-05,2021-09-17,1806.0
INV01167,C022,2021-08-29,2021-09-20,4594.29
INV01168,C023,2021-07-29,2021-09-06,6097.73
INV01169,C024,2021-09-21,2021-10-05,3742.93
INV01170,C025,2021-08-29,2021-09-14,11280.72
INV01171,C029,2021-08-28,2021-10-04,2707.08
INV01172,C029,2021-08-26,2021-10-08,4060.62
INV01173,C030,2021-08-31,2021-10-05,3622.4
INV01174,C032,2021-08-18,2021-09-21,755.1
INV01175,C032,2021-08-16,2021-09-25,1132.65
INV01176,C033,2021-07-27,2021-09-02,2662.31
INV01177,C034,2021-08-31,2021-10-15,2469.73
INV01178,C034,2021-10-05,2021-10-19,3704.59
INV01179,C036,2021-08-23,2021-09-11,4047.47
INV01180,C037,2021-09-14,2021-09-27,1356.69
INV01181,C038,2021-08-16,2021-09-19,3842.27
INV01182,C038,2021-09-02,2021-09-23,5763.41
INV01183,C038,2021-09-02,2021-09-19,9605.68
INV01184,C040,2021-09-06,2021-10-16,2975.77
INV01185,C041,2021-07-23,2021-09-05,2117.14
INV01186,C042,2021-10-03,2021-10-14,812.37
INV01187,C042,2021-09-12,2021-10-18,1218.56
INV01188,C044,2021-09-19,2021-10-10,7138.43
INV01189,C047,2021-08-13,2021-09-13,7705.06
INV01190,C050,2021-08-22,2021-09-11,2662.26
INV01191,C050,2021-08-17,2021-09-15,3993.4
INV01192,C051,2021-09-16,2021-10-12,20888.74
INV01193,C054,2021-08-07,2021-09-19,155.26
INV01194,C055,2021-09-07,2021-09-16,3208.16
INV01195,C055,2021-08-07,2021-09-20,4812.24
INV01196,C060,2021-08-09,2021-09-07,5524.06
INV01197,C061,2021-08-31,2021-09-28,3307.33
INV01198,C063,2021-10-01,2021-10-09,5622.53
INV01199,C066,2021-08-19,2021-09-28,3803.67
INV01200,C074,2021-08-06,2021-09-08,3888.68
INV01201,C076,2021-09-14,2021-09-29,1274.98
INV01202,C076,2021-09-07,2021-10-03,1912.46
INV01203,C078,2021-08-25,2021-09-21,7131.15
INV01204,C088,2021-08-26,2021-09-15,6917.29
INV01205,C089,2021-09-15,2021-10-11,2620.13
INV01206,C089,2021-10-06,2021-10-15,3930.19
INV01207,C091,2021-09-20,2021-10-15,1252.95
INV01208,C092,2021-09-10,2021-10-03,6807.28
INV01209,C093,2021-08-19,2021-09-10,796.69
INV01210,C095,2021-08-10,2021-09-03,4019.36
INV01211,C096,2021-08-29,2021-10-02,276.14
INV01212,C098,2021-09-05,2021-09-15,1833.55
INV01213,C098,2021-08-16,2021-09-19,2750.32
INV01214,C099,2021-08-15,2021-09-21,4468.54
INV01215,C099,2021-09-15,2021-09-25,6702.81
INV01216,C001,2021-09-08,2021-10-18,5283.38
INV01217,C002,2021-09-21,2021-10-28,5392.3
INV01218,C003,2021-09-17,2021-10-09,834.78
INV01219,C004,2021-08-29,2021-10-13,9685.58
INV01220,C005,2021-09-27,2021-10-10,10216.89
INV01221,C006,2021-11-03,2021-11-15,8987.6
INV01222,C007,2021-10-25,2021-11-04,6090.39
INV01223,C008,2021-10-07,2021-11-09,2564.2
INV01224,C008,2021-10-17,2021-11-13,3846.3
INV01225,C009,2021-08-28,2021-10-06,10986.89
INV01226,C010,2021-10-24,2021-11-04,4120.69
INV01227,C014,2021-10-16,2021-10-28,5631.19
INV01228,C019,2021-09-15,2021-10-20,8549.45
INV01229,C020,2021-09-18,2021-10-08,1204.15
INV01230,C021,2021-10-09,2021-11-10,754.89
INV01231,C023,2021-10-14,2021-11-10,10070.55
INV01232,C024,2021-09-28,2021-10-31,3404.63
INV01233,C025,2021-10-08,2021-11-04,12362.52
INV01234,C026,2021-09-29,2021-10-24,1526.9
INV01235,C026,2021-10-10,2021-10-28,2290.35
INV01236,C027,2021-10-28,2021-11-14,1627.73
INV01237,C030,2021-09-09,2021-10-16,2944.53
INV01238,C031,2021-09-09,2021-10-13,9492.16
INV01239,C033,2021-10-09,2021-10-21,2248.77
INV01240,C039,2021-09-16,2021-10-26,13079.16
INV01241,C040,2021-10-05,2021-10-27,4365.54
INV01242,C044,2021-09-23,2021-10-12,9017.1
INV01243,C047,2021-09-11,2021-10-17,3460.61
INV01244,C047,2021-09-13,2021-10-21,5190.91
INV01245,C048,2021-09-27,2021-11-03,4902.8
INV01246,C049,2021-09-09,2021-10-14,1044.87
INV01247,C050,2021-09-03,2021-10-02,1396.91
INV01248,C050,2021-09-28,2021-10-06,2095.37
INV01249,C051,2021-09-25,2021-11-04,13494.85
INV01250,C054,2021-10-01,2021-10-18,354.97
INV01251,C054,2021-10-15,2021-10-22,532.45
INV01252,C057,2021-09-11,2021-10-03,5130.93
INV01253,C057,2021-09-25,2021-10-07,7696.39
INV01254,C059,2021-10-08,2021-10-24,2212.5
INV01255,C059,2021-09-19,2021-10-28,3318.75
INV01256,C060,2021-08-31,2021-10-08,5052.33
INV01257,C064,2021-08-29,2021-10-08,4701.74
INV01258,C069,2021-10-01,2021-11-03,766.62
INV01259,C069,2021-10-05,2021-11-07,1149.93
INV01260,C070,2021-09-26,2021-10-27,9808.23
INV01261,C073,2021-09-26,2021-10-04,2443.11
INV01262,C074,2021-09-03,2021-10-02,3099.37
INV01263,C077,2021-09-24,2021-11-01,8062.15
INV01264,C085,2021-09-06,2021-10-09,11182.71
INV01265,C093,2021-10-09,2021-11-01,1289.14
INV01266,C094,2021-10-12,2021-10-20,2347.8
INV01267,C094,2021-09-30,2021-10-24,3521.69
INV01268,C001,2021-11-30,2021-12-11,1991.03
INV01269,C001,2021-11-12,2021-12-15,2986.55
INV01270,C002,2021-11-12,2021-11-19,5033.33
INV01271,C003,2021-11-05,2021-12-02,866.94
INV01272,C004,2021-11-19,2021-11-30,9799.01
INV01273,C005,2021-10-19,2021-11-26,10001.85
INV01274,C006,2021-11-06,2021-11-21,3579.82
INV01275,C006,2021-10-20,2021-11-25,5369.73
INV01276,C007,2021-11-01,2021-11-12,5937.58
INV01277,C008,2021-11-13,2021-11-29,2750.73
INV01278,C008,2021-11-07,2021-12-03,4126.1
INV01279,C009,2021-10-28,2021-11-12,10539.25
INV01280,C010,2021-12-03,2021-12-13,4341.86
INV01281,C012,2021-10-03,2021-11-11,11461.01
INV01282,C013,2021-11-11,2021-12-05,9028.75
INV01283,C015,2021-10-22,2021-11-14,384.1
INV01284,C015,2021-10-09,2021-11-18,576.15
INV01285,C016,2021-11-01,2021-11-12,7742.72
INV01286,C017,2021-10-27,2021-12-07,15785.18
INV01287,C020,2021-10-03,2021-11-09,973.5
INV01288,C022,2021-09-24,2021-11-03,2866.94
INV01289,C022,2021-09-24,2021-11-07,4300.41
INV01290,C024,2021-10-08,2021-11-08,3903.07
INV01291,C025,2021-11-08,2021-11-28,12628.81
INV01292,C027,2021-10-30,2021-12-02,1220.37
INV01293,C029,2021-10-06,2021-11-06,2544.93
INV01294,C029,2021-10-14,2021-11-10,3817.39
INV01295,C032,2021-10-27,2021-11-12,2544.28
INV01296,C033,2021-11-14,2021-12-01,3175.98
INV01297,C035,2021-11-21,2021-12-14,3167.49
INV01298,C037,2021-10-22,2021-11-27,1335.09
INV01299,C038,2021-10-20,2021-11-06,6855.31
INV01300,C041,2021-10-20,2021-11-25,1947.57
INV01301,C042,2021-10-25,2021-11-16,1203.18
INV01302,C042,2021-11-07,2021-11-20,1804.77
INV01303,C044,2021-11-08,2021-11-17,6646.24
INV01304,C047,2021-11-04,2021-11-28,11486.34
INV01305,C048,2021-10-04,2021-11-12,1683.11
INV01306,C052,2021-10-01,2021-11-04,14185.83
INV01307,C057,2021-10-24,2021-12-01,7441.73
INV01308,C059,2021-11-01,2021-11-19,17011.52
INV01309,C061,2021-11-05,2021-11-16,2815.2
INV01310,C067,2021-11-15,2021-11-27,3551.15
INV01311,C067,2021-11-01,2021-12-01,5326.73
INV01312,C069,2021-10-28,2021-11-20,776.81
INV01313,C069,2021-10-18,2021-11-24,1165.21
INV01314,C070,2021-10-10,2021-11-07,8854.06
INV01315,C071,2021-10-23,2021-11-02,3744.41
INV01316,C081,2021-10-16,2021-11-29,4931.93
INV01317,C082,2021-10-24,2021-12-07,572.89
INV01318,C083,2021-11-19,2021-11-30,4103.12
INV01319,C095,2021-09-20,2021-11-02,956.9
INV01320,C095,2021-09-30,2021-11-06,1435.34
INV01321,C096,2021-10-07,2021-11-08,249.34
INV01322,C098,2021-10-18,2021-11-10,4156.0
INV01323,C098,2021-10-23,2021-11-14,6234.0
INV01324,C001,2021-12-27,2022-01-05,2094.48
INV01325,C001,2021-12-06,2022-01-09,3141.72
INV01326,C002,2021-11-21,2021-12-27,2137.26
INV01327,C002,2021-12-12,2021-12-31,3205.89
INV01328,C003,2021-12-20,2022-01-01,803.89
INV01329,C004,2021-12-21,2021-12-29,4167.68
INV01330,C004,2021-11-28,2022-01-02,6251.52
INV01331,C005,2021-11-22,2021-12-16,10150.87
INV01332,C006,2021-11-16,2021-12-18,8890.43
INV01333,C008,2021-11-05,2021-12-09,6624.96
INV01334,C009,2021-11-25,2021-12-31,11018.83
INV01335,C010,2021-12-20,2021-12-28,4180.93
INV01336,C012,2021-11-27,2021-12-18,9241.13
INV01337,C014,2021-11-14,2021-12-06,10678.07
INV01338,C015,2021-12-02,2022-01-10,201.67
INV01339,C015,2021-12-12,2022-01-14,302.51
INV01340,C016,2021-12-24,2022-01-04,6811.33
INV01341,C017,2021-11-03,2021-12-05,5983.85
INV01342,C017,2021-11-16,2021-12-09,8975.78
INV01343,C018,2021-11-20,2021-12-24,10178.94
INV01344,C020,2021-11-14,2021-12-06,950.19
INV01345,C022,2021-12-06,2021-12-18,5644.64
INV01346,C023,2021-11-18,2021-12-20,10700.0
INV01347,C024,2021-12-01,2022-01-11,2013.01
INV01348,C025,2021-12-25,2022-01-09,7998.9
INV01349,C029,2021-12-02,2022-01-06,5958.69
INV01350,C030,2021-11-20,2021-12-16,5382.04
INV01351,C031,2021-12-20,2022-01-13,3649.05
INV01352,C031,2022-01-09,2022-01-17,5473.58
INV01353,C032,2021-11-18,2021-12-22,3317.05
INV01354,C033,2021-12-01,2021-12-14,3057.18
INV01355,C034,2021-11-25,2022-01-08,2877.68
INV01356,C034,2021-12-06,2022-01-12,4316.53
INV01357,C035,2021-12-19,2022-01-09,2832.86
INV01358,C041,2021-11-14,2021-12-15,1509.64
INV01359,C043,2021-12-05,2021-12-25,982.34
INV01360,C043,2021-12-04,2021-12-29,1473.52
INV01361,C049,2021-11-24,2021-12-22,742.14
INV01362,C066,2021-11-28,2021-12-16,7221.77
INV01363,C069,2021-12-01,2022-01-06,1356.71
INV01364,C074,2021-12-05,2021-12-21,6944.83
INV01365,C075,2021-11-14,2021-12-29,8612.37
INV01366,C076,2021-11-28,2022-01-08,10055.48
INV01367,C081,2021-11-06,2021-12-15,2148.76
INV01368,C086,2021-11-08,2021-12-10,1618.01
INV01369,C091,2021-11-23,2021-12-09,438.13
INV01370,C091,2021-11-13,2021-12-13,657.2
INV01371,C092,2021-12-04,2021-12-17,1565.51
INV01372,C095,2021-11-01,2021-12-15,8412.51
INV01373,C097,2021-12-10,2022-01-04,729.73
INV01374,C097,2021-11-27,2022-01-08,1094.6
INV01375,C001,2021-12-15,2022-01-03,1962.3
INV01376,C001,2021-12-08,2022-01-07,2943.46
INV01377,C002,2022-02-03,2022-02-15,5213.52
INV01378,C003,2021-12-14,2022-01-09,877.68
INV01379,C004,2021-12-12,2022-01-23,3895.23
INV01380,C004,2021-12-18,2022-01-27,5842.84
INV01381,C005,2022-01-05,2022-02-08,9740.07
INV01382,C006,2022-01-22,2022-02-01,3518.75
INV01383,C006,2022-01-14,2022-02-05,5278.13
INV01384,C007,2021-12-17,2022-01-07,2324.85
INV01385,C008,2021-12-02,2022-01-16,6552.46
INV01386,C012,2022-01-17,2022-02-09,13599.41
INV01387,C014,2022-01-07,2022-02-12,11753.17
INV01388,C016,2021-12-03,2022-01-03,9793.4
INV01389,C017,2022-01-24,2022-02-05,4090.3
INV01390,C017,2022-01-31,2022-02-09,6135.45
INV01391,C019,2022-01-24,2022-02-08,9879.94
INV01392,C020,2022-01-08,2022-02-08,329.58
INV01393,C020,2022-01-11,2022-02-12,494.37
INV01394,C025,2022-01-21,2022-02-08,8648.99
INV01395,C025,2022-01-29,2022-02-08,8648.99
INV01396,C026,2022-01-09,2022-01-16,4969.22
INV01397,C026,2021-12-13,2022-01-16,4969.22
INV01398,C027,2022-01-08,2022-02-09,1130.25
INV01399,C029,2022-01-19,2022-02-09,9660.85
INV01400,C030,2021-11-22,2022-01-02,4452.32
INV01401,C031,2021-12-19,2022-01-12,11027.57
INV01402,C032,2021-12-24,2022-01-23,3139.2
INV01403,C034,2022-01-15,2022-02-15,11083.3
INV01404,C035,2021-12-15,2022-01-22,4876.91
INV01405,C036,2021-12-10,2022-01-03,6579.2
INV01406,C037,2022-01-07,2022-01-20,1009.49
INV01407,C038,2021-12-28,2022-01-25,10325.86
INV01408,C039,2022-01-13,2022-01-25,9302.61
INV01409,C041,2022-02-03,2022-02-16,1678.63
INV01410,C042,2022-01-14,2022-02-05,3076.8
INV01411,C045,2021-12-11,2022-01-16,6337.72
INV01412,C046,2022-01-29,2022-02-12,5328.27
INV01413,C046,2022-01-23,2022-02-16,7992.41
INV01414,C047,2022-01-19,2022-02-02,7919.95
INV01415,C049,2021-12-19,2022-01-14,312.21
INV01416,C049,2022-01-01,2022-01-18,468.32
INV01417,C051,2021-12-20,2022-02-03,7343.71
INV01418,C056,2022-01-18,2022-02-09,4744.22
INV01419,C056,2022-02-02,2022-02-13,7116.33
INV01420,C064,2022-01-15,2022-01-24,1484.92
INV01421,C064,2021-12-27,2022-01-28,2227.38
INV01422,C067,2022-01-06,2022-01-17,17388.95
INV01423,C077,2022-01-05,2022-01-31,6606.18
INV01424,C089,2021-12-06,2022-01-16,7532.64
INV01425,C090,2021-12-26,2022-01-23,14795.78
INV01426,C092,2022-01-21,2022-02-09,7233.19
INV01427,C093,2021-12-30,2022-01-21,389.95
INV01428,C095,2022-01-21,2022-02-01,9317.04
INV01429,C097,2022-01-13,2022-01-30,9477.07
INV01430,C001,2022-01-28,2022-02-14,5304.82
INV01431,C002,2022-02-16,2022-03-07,2138.91
INV01432,C002,2022-01-30,2022-03-11,3208.37
INV01433,C003,2022-01-21,2022-02-19,818.1
INV01434,C004,2022-01-21,2022-03-02,9820.57
INV01435,C005,2022-02-06,2022-02-28,4113.12
INV01436,C005,2022-02-04,2022-03-04,6169.67
INV01437,C006,2022-01-08,2022-02-16,3561.17
INV01438,C006,2022-01-08,2022-02-20,5341.75
INV01439,C007,2022-01-30,2022-03-04,5993.31
INV01440,C008,2022-02-08,2022-03-03,2757.14
INV01441,C008,2022-01-31,2022-03-07,4135.71
INV01442,C009,2022-02-18,2022-03-14,10746.02
INV01443,C010,2022-02-20,2022-03-14,4229.63
INV01444,C011,2022-03-03,2022-03-18,2045.4
INV01445,C011,2022-02-13,2022-03-22,3068.1
INV01446,C012,2022-01-17,2022-02-14,7074.37
INV01447,C015,2022-01-16,2022-02-11,294.65
INV01448,C015,2022-02-07,2022-02-15,441.98
INV01449,C017,2022-01-24,2022-03-05,13527.66
INV01450,C019,2022-01-21,2022-03-05,8085.11
INV01451,C022,2022-01-14,2022-02-17,2042.84
INV01452,C022,2022-02-11,2022-02-21,3064.27
INV01453,C023,2022-01-15,2022-02-20,2346.11
INV01454,C023,2022-02-08,2022-02-24,3519.17
INV01455,C024,2022-01-13,2022-02-13,2994.61
INV01456,C025,2022-01-01,2022-02-12,15648.43
INV01457,C026,2022-03-02,2022-03-13,4749.15
INV01458,C027,2022-01-26,2022-02-17,654.47
INV01459,C027,2022-01-31,2022-02-21,981.7
INV01460,C028,2022-02-23,2022-03-08,2950.84
INV01461,C028,2022-03-03,2022-03-12,4426.27
INV01462,C029,2022-02-21,2022-02-28,6827.24
INV01463,C030,2022-01-17,2022-02-13,3576.1
INV01464,C031,2022-01-23,2022-02-02,6796.87
INV01465,C033,2022-02-18,2022-03-17,1971.14
INV01466,C034,2022-01-30,2022-02-22,2870.82
INV01467,C036,2022-03-02,2022-03-12,6843.76
INV01468,C037,2022-01-19,2022-02-19,1294.95
INV01469,C038,2022-01-31,2022-03-10,2080.59
INV01470,C038,2022-02-19,2022-03-14,3120.88
INV01471,C039,2022-01-05,2022-02-12,11557.8
INV01472,C041,2022-01-12,2022-02-11,1310.95
INV01473,C041,2022-02-07,2022-02-15,1966.43
INV01474,C042,2022-01-28,2022-03-12,1748.3
INV01475,C044,2021-12-31,2022-02-12,11974.55
INV01476,C046,2022-02-24,2022-03-05,4030.03
INV01477,C046,2022-02-01,2022-03-09,6045.05
INV01478,C047,2022-01-30,2022-02-06,5379.89
INV01479,C053,2022-01-22,2022-02-23,1993.5
INV01480,C053,2022-02-12,2022-02-27,2990.25
INV01481,C055,2022-02-02,2022-03-14,10170.19
INV01482,C056,2021-12-25,2022-02-05,1908.38
INV01483,C056,2022-01-24,2022-02-09,2862.57
INV01484,C058,2022-01-24,2022-03-09,4117.45
INV01485,C060,2022-02-01,2022-03-01,4176.21
INV01486,C062,2022-01-02,2022-02-12,7152.54
INV01487,C063,2022-02-16,2022-03-11,3370.91
INV01488,C065,2022-02-25,2022-03-17,3289.06
INV01489,C066,2022-01-17,2022-02-16,12689.73
INV01490,C067,2022-01-22,2022-03-06,19247.44
INV01491,C068,2022-02-16,2022-03-14,7032.15
INV01492,C071,2021-12-26,2022-02-02,1993.9
INV01493,C071,2022-01-10,2022-02-06,2990.84
INV01494,C078,2022-01-31,2022-02-14,3763.43
INV01495,C082,2022-02-14,2022-03-14,765.73
INV01496,C083,2022-01-13,2022-02-15,3875.51
INV01497,C090,2022-02-18,2022-03-12,5727.42
INV01498,C091,2022-01-03,2022-02-10,1523.08
INV01499,C092,2022-01-24,2022-02-26,3502.19
INV01500,C099,2022-02-05,2022-03-05,1838.68
INV01501,C001,2022-02-04,2022-03-21,5328.82
INV01502,C002,2022-03-02,2022-04-06,5199.78
INV01503,C003,2022-01-28,2022-03-07,878.28
INV01504,C004,2022-03-03,2022-03-18,9822.06
INV01505,C005,2022-02-22,2022-03-23,10067.87
INV01506,C005,2022-03-12,2022-03-23,10067.87
INV01507,C006,2022-02-17,2022-04-03,3656.35
INV01508,C006,2022-03-30,2022-04-07,5484.53
INV01509,C007,2022-03-11,2022-04-02,5549.78
INV01510,C008,2022-03-04,2022-03-26,6745.2
INV01511,C009,2022-03-04,2022-04-02,4389.86
INV01512,C009,2022-02-25,2022-04-06,6584.79
INV01513,C010,2022-03-14,2022-04-04,4227.91
INV01514,C011,2022-02-11,2022-03-20,3069.5
INV01515,C011,2022-03-12,2022-03-24,4604.25
INV01516,C013,2022-03-19,2022-04-13,6202.17
INV01517,C014,2022-03-13,2022-04-13,7345.13
INV01518,C015,2022-02-26,2022-03-06,776.82
INV01519,C016,2022-03-25,2022-04-08,2742.5
INV01520,C016,2022-03-31,2022-04-12,4113.75
INV01521,C017,2022-03-09,2022-04-04,3974.79
INV01522,C017,2022-02-23,2022-04-08,5962.19
INV01523,C018,2022-02-20,2022-04-02,6582.23
INV01524,C019,2022-02-14,2022-03-26,10675.65
INV01525,C022,2022-02-24,2022-04-02,7606.93
INV01526,C023,2022-02-22,2022-03-17,11231.4
INV01527,C024,2022-03-12,2022-04-14,3807.73
INV01528,C027,2022-02-12,2022-03-16,947.06
INV01529,C029,2022-03-18,2022-04-02,10493.17
INV01530,C031,2022-03-02,2022-04-01,8870.81
INV01531,C031,2022-02-18,2022-04-01,8870.81
INV01532,C032,2022-01-26,2022-03-04,1043.69
INV01533,C032,2022-01-25,2022-03-08,1565.54
INV01534,C033,2022-03-17,2022-03-27,1461.79
INV01535,C034,2022-03-05,2022-04-13,3984.06
INV01536,C034,2022-03-04,2022-04-17,5976.09
INV01537,C035,2022-03-27,2022-04-09,1608.43
INV01538,C035,2022-04-05,2022-04-13,2412.65
INV01539,C036,2022-02-14,2022-03-11,8303.19
INV01540,C038,2022-03-27,2022-04-14,2667.56
INV01541,C038,2022-03-15,2022-04-18,4001.34
INV01542,C041,2022-02-13,2022-03-20,1025.33
INV01543,C041,2022-02-17,2022-03-24,1538.0
INV01544,C042,2022-03-04,2022-03-18,1722.37
INV01545,C043,2022-03-07,2022-03-31,1028.92
INV01546,C043,2022-03-14,2022-04-04,1543.38
INV01547,C044,2022-03-14,2022-03-22,6208.77
INV01548,C046,2022-03-19,2022-04-09,13466.94
INV01549,C047,2022-02-18,2022-03-11,10575.53
INV01550,C048,2022-02-25,2022-04-05,6528.45
INV01551,C049,2022-02-10,2022-03-22,229.93
INV01552,C049,2022-03-13,2022-03-26,344.89
INV01553,C056,2022-04-03,2022-04-15,15583.56
INV01554,C063,2022-03-17,2022-04-15,6691.64
INV01555,C070,2022-03-03,2022-03-20,1766.27
INV01556,C070,2022-02-14,2022-03-24,2649.4
INV01557,C071,2022-03-18,2022-03-25,1722.15
