invoice_id,client_id,due_date,paid_date,amount
INV01038,C034,2021-07-29,2021-08-13,1674.03
INV01039,C036,2021-05-24,2021-07-06,7795.96
INV01040,C037,2021-06-24,2021-07-15,1409.48
INV01041,C038,2021-05-27,2021-07-04,3146.43
INV01042,C038,2021-06-09,2021-07-08,4719.65
INV01043,C039,2021-07-30,2021-08-07,942.9
INV01044,C040,2021-06-09,2021-07-05,2090.24
INV01045,C042,2021-07-18,2021-08-15,6647.12
INV01046,C043,2021-08-01,2021-08-11,1782.42
INV01047,C048,2021-06-18,2021-07-05,10241.19
INV01048,C049,2021-06-30,2021-08-09,4788.53
INV01049,C050,2021-07-05,2021-07-15,5871.29
INV01050,C051,2021-06-15,2021-07-12,12199.86
INV01051,C054,2021-07-22,2021-08-03,5986.91
INV01052,C059,2021-06-15,2021-07-16,4819.56
INV01053,C060,2021-06-24,2021-08-05,4844.05
INV01054,C061,2021-07-12,2021-07-25,3359.72
INV01055,C062,2021-08-05,2021-08-12,8476.03
INV01056,C068,2021-06-12,2021-07-21,8217.0
INV01057,C072,2021-06-28,2021-08-03,329.71
INV01058,C072,2021-07-16,2021-08-07,494.56
INV01059,C073,2021-05-30,2021-07-09,7214.39
INV01060,C074,2021-05-31,2021-07-05,16429.7
INV01061,C077,2021-06-22,2021-07-17,1588.51
INV01062,C078,2021-06-14,2021-07-27,3150.41
INV01063,C081,2021-06-05,2021-07-20,3821.87
INV01064,C082,2021-06-02,2021-07-04,8800.62
INV01065,C084,2021-05-26,2021-07-10,6405.48
INV01066,C091,2021-06-21,2021-07-24,1321.52
INV01067,C093,2021-06-19,2021-07-15,2692.71
INV01068,C093,2021-06-12,2021-07-19,4039.06
INV01069,C094,2021-06-14,2021-07-18,3248.77
INV01070,C094,2021-06-14,2021-07-22,4873.15
INV01071,C094,2021-07-02,2021-07-18,8121.92
INV01072,C095,2021-07-09,2021-07-22,228.85
INV01073,C095,2021-06-22,2021-07-26,343.28
INV01074,C001,2021-07-01,2021-08-04,4499.24
INV01075,C002,2021-08-14,2021-09-12,10510.3
INV01076,C003,2021-07-21,2021-08-24,1708.4
INV01077,C004,2021-07-31,2021-08-30,3733.82
INV01078,C005,2021-07-12,2021-08-19,1066.56
INV01079,C005,2021-07-24,2021-08-23,1599.84
INV01080,C006,2021-07-19,2021-08-08,827.8
INV01081,C007,2021-07-30,2021-08-08,8792.11
INV01082,C009,2021-09-08,2021-09-15,8391.02
INV01083,C015,2021-08-04,2021-09-05,4343.88
INV01084,C017,2021-07-16,2021-08-22,3484.14
INV01085,C018,2021-07-28,2021-08-29,6179.89
INV01086,C019,2021-06-26,2021-08-04,4778.0
INV01087,C020,2021-09-05,2021-09-13,3449.19
INV01088,C021,2021-07-29,2021-08-25,1297.94
INV01089,C021,2021-08-06,2021-08-29,1946.91
INV01090,C023,2021-08-24,2021-09-12,10069.24
INV01091,C025,2021-07-03,2021-08-12,6481.06
INV01092,C027,2021-07-26,2021-08-15,4670.35
INV01093,C028,2021-07-23,2021-08-21,6140.32
INV01094,C030,2021-07-14,2021-08-17,10697.25
INV01095,C031,2021-08-11,2021-08-24,1968.32
INV01096,C035,2021-08-01,2021-09-12,3190.75
INV01097,C038,2021-07-30,2021-08-20,3522.69
INV01098,C038,2021-07-12,2021-08-24,5284.04
INV01099,C039,2021-07-28,2021-09-09,693.71
INV01100,C039,2021-08-22,2021-09-13,1040.57
INV01101,C040,2021-07-19,2021-08-08,799.8
INV01102,C040,2021-06-29,2021-08-12,1199.7
INV01103,C041,2021-07-06,2021-08-20,1696.24
INV01104,C041,2021-07-18,2021-08-24,2544.37
INV01105,C042,2021-07-23,2021-08-02,12333.74
INV01106,C045,2021-07-27,2021-08-05,5682.83
INV01107,C046,2021-08-06,2021-08-25,9004.16
INV01108,C048,2021-07-26,2021-08-29,5972.83
INV01109,C049,2021-08-06,2021-08-23,2569.61
INV01110,C049,2021-08-11,2021-08-27,3854.41
INV01111,C050,2021-08-23,2021-09-10,2894.18
INV01112,C050,2021-08-19,2021-09-14,4341.27
INV01113,C053,2021-08-22,2021-09-15,1917.57
INV01114,C055,2021-08-02,2021-08-23,797.38
INV01115,C062,2021-07-27,2021-09-07,3432.63
INV01116,C062,2021-08-22,2021-09-11,5148.94
INV01117,C064,2021-08-08,2021-09-02,12393.18
INV01118,C068,2021-07-08,2021-08-18,7986.85
INV01119,C068,2021-07-25,2021-08-18,7986.85
INV01120,C069,2021-07-05,2021-08-07,659.07
INV01121,C076,2021-07-31,2021-09-07,17980.23
INV01122,C077,2021-07-04,2021-08-14,1514.0
INV01123,C079,2021-07-17,2021-08-19,2651.49
INV01124,C079,2021-07-20,2021-08-23,3977.23
INV01125,C080,2021-07-07,2021-08-02,4476.29
INV01126,C088,2021-08-08,2021-08-30,1903.94
INV01127,C095,2021-08-18,2021-09-04,1215.68
INV01128,C001,2021-08-18,2021-09-19,4390.33
INV01129,C001,2021-09-16,2021-09-23,6585.49
INV01130,C002,2021-08-07,2021-09-19,10744.96
INV01131,C003,2021-10-05,2021-10-15,647.46
INV01132,C003,2021-09-12,2021-10-19,971.19
INV01133,C004,2021-07-31,2021-09-09,3770.19
INV01134,C005,2021-08-21,2021-09-14,2657.9
INV01135,C006,2021-09-09,2021-10-12,808.14
INV01136,C008,2021-08-29,2021-10-12,4023.62
INV01137,C009,2021-08-12,2021-09-03,3510.79
INV01138,C009,2021-08-19,2021-09-07,5266.19
INV01139,C010,2021-09-19,2021-09-30,8611.06
INV01140,C011,2021-08-03,2021-09-15,8503.73
INV01141,C012,2021-09-08,2021-10-10,7906.76
INV01142,C016,2021-08-21,2021-09-16,8528.22
INV01143,C021,2021-09-27,2021-10-16,6127.0
INV01144,C022,2021-08-06,2021-09-06,1978.96
INV01145,C022,2021-08-26,2021-09-10,2968.44
INV01146,C023,2021-08-31,2021-09-09,13665.86
INV01147,C024,2021-09-10,2021-10-10,3839.25
INV01148,C026,2021-08-30,2021-09-09,5443.59
INV01149,C031,2021-08-15,2021-09-03,1841.47
INV01150,C033,2021-08-25,2021-09-18,6798.9
INV01151,C034,2021-09-06,2021-10-14,2468.28
INV01152,C034,2021-09-20,2021-10-14,2468.28
INV01153,C035,2021-08-15,2021-09-15,3209.23
INV01154,C036,2021-08-17,2021-09-22,2605.52
INV01155,C036,2021-08-12,2021-09-26,3908.28
INV01156,C037,2021-09-22,2021-09-30,552.07
INV01157,C037,2021-08-22,2021-10-04,828.1
INV01158,C038,2021-09-04,2021-09-18,4826.56
INV01159,C040,2021-09-05,2021-10-03,2223.98
INV01160,C042,2021-07-30,2021-09-02,10173.48
INV01161,C043,2021-09-04,2021-10-08,2874.01
INV01162,C044,2021-09-27,2021-10-16,8346.18
INV01163,C045,2021-08-04,2021-09-12,10399.05
INV01164,C046,2021-09-11,2021-10-07,5093.84
INV01165,C047,2021-08-22,2021-09-06,6442.71
INV01166,C049,2021-08-18,2021-09-25,3381.7
INV01167,C050,2021-08-10,2021-09-14,12195.69
INV01168,C058,2021-09-07,2021-10-15,10945.43
INV01169,C061,2021-08-17,2021-09-21,2316.36
INV01170,C065,2021-08-30,2021-10-14,1160.44
INV01171,C066,2021-08-23,2021-09-25,5407.78
INV01172,C066,2021-09-10,2021-09-29,8111.66
INV01173,C068,2021-09-15,2021-09-24,6473.63
INV01174,C070,2021-07-29,2021-09-04,11521.63
INV01175,C073,2021-09-19,2021-10-08,15051.61
INV01176,C074,2021-09-20,2021-10-10,3320.55
INV01177,C074,2021-09-16,2021-10-14,4980.82
INV01178,C082,2021-09-07,2021-10-08,2771.04
INV01179,C082,2021-09-18,2021-10-12,4156.55
INV01180,C086,2021-09-09,2021-09-26,5176.19
INV01181,C089,2021-09-21,2021-10-12,2885.09
INV01182,C091,2021-08-11,2021-09-22,545.72
INV01183,C092,2021-09-12,2021-10-08,1807.96
INV01184,C092,2021-09-28,2021-10-08,1807.96
INV01185,C098,2021-09-13,2021-09-27,993.57
INV01186,C098,2021-08-27,2021-10-01,1490.35
INV01187,C001,2021-09-26,2021-10-09,10302.06
INV01188,C003,2021-09-15,2021-10-03,1649.77
INV01189,C004,2021-09-19,2021-10-02,3961.51
INV01190,C005,2021-08-30,2021-10-03,2738.15
INV01191,C006,2021-10-22,2021-11-06,819.67
INV01192,C007,2021-10-23,2021-11-14,8441.3
INV01193,C008,2021-09-27,2021-10-23,4209.5
INV01194,C008,2021-09-17,2021-10-27,6314.25
INV01195,C010,2021-09-20,2021-10-19,3525.82
INV01196,C010,2021-10-02,2021-10-23,5288.73
INV01197,C012,2021-10-25,2021-11-08,3959.9
INV01198,C012,2021-10-07,2021-11-12,5939.85
INV01199,C013,2021-10-06,2021-11-09,1193.6
INV01200,C014,2021-09-11,2021-10-04,13224.44
INV01201,C015,2021-10-01,2021-11-10,8089.52
INV01202,C017,2021-09-23,2021-11-02,13714.83
INV01203,C019,2021-09-18,2021-10-27,6476.76
INV01204,C023,2021-10-04,2021-11-01,6843.8
INV01205,C024,2021-10-06,2021-10-24,7508.89
INV01206,C029,2021-08-29,2021-10-13,3825.26
INV01207,C029,2021-09-18,2021-10-17,5737.89
INV01208,C030,2021-09-29,2021-10-15,7334.63
INV01209,C032,2021-09-20,2021-10-28,1432.78
INV01210,C033,2021-10-03,2021-10-11,14229.77
INV01211,C035,2021-10-17,2021-10-30,3422.69
INV01212,C039,2021-10-06,2021-10-30,1707.1
INV01213,C040,2021-09-19,2021-10-25,1541.84
INV01214,C041,2021-10-16,2021-11-05,3824.98
INV01215,C042,2021-09-27,2021-10-16,10866.42
INV01216,C043,2021-10-23,2021-11-11,2494.38
INV01217,C044,2021-09-21,2021-10-16,5496.2
INV01218,C046,2021-10-04,2021-10-17,6778.15
INV01219,C050,2021-09-22,2021-10-08,6592.85
INV01220,C057,2021-09-11,2021-10-22,7806.74
INV01221,C059,2021-09-21,2021-11-02,2310.24
INV01222,C059,2021-09-22,2021-11-06,3465.35
INV01223,C059,2021-10-06,2021-11-02,5775.59
INV01224,C060,2021-09-27,2021-10-19,748.16
INV01225,C060,2021-09-25,2021-10-23,1122.24
INV01226,C062,2021-10-01,2021-10-11,2175.06
INV01227,C062,2021-09-25,2021-10-15,3262.59
INV01228,C063,2021-10-14,2021-11-01,1508.43
INV01229,C066,2021-09-09,2021-10-18,7773.87
INV01230,C067,2021-08-29,2021-10-05,12940.03
INV01231,C071,2021-10-22,2021-11-06,8268.6
INV01232,C073,2021-09-24,2021-10-18,6079.54
INV01233,C075,2021-09-09,2021-10-11,2494.67
INV01234,C075,2021-09-02,2021-10-15,3742.01
INV01235,C076,2021-10-11,2021-10-28,13863.81
INV01236,C079,2021-09-17,2021-10-26,20090.04
INV01237,C079,2021-09-27,2021-10-26,20090.04
INV01238,C089,2021-08-27,2021-10-09,1278.32
INV01239,C089,2021-09-30,2021-10-13,1917.48
INV01240,C094,2021-09-28,2021-10-18,5256.53
INV01241,C094,2021-10-13,2021-10-22,7884.79
INV01242,C098,2021-09-10,2021-10-12,13268.54
INV01243,C099,2021-10-19,2021-11-01,5817.75
INV01244,C099,2021-10-09,2021-11-05,8726.62
INV01245,C001,2021-10-19,2021-11-06,10749.3
INV01246,C002,2021-10-09,2021-11-04,10446.13
INV01247,C003,2021-11-06,2021-11-15,1661.8
INV01248,C004,2021-11-01,2021-12-16,4064.46
INV01249,C005,2021-10-26,2021-12-07,2769.47
INV01250,C006,2021-10-15,2021-11-16,764.18
INV01251,C007,2021-10-17,2021-11-16,3314.58
INV01252,C007,2021-10-13,2021-11-20,4971.87
INV01253,C008,2021-11-02,2021-11-24,10823.27
INV01254,C010,2021-11-30,2021-12-09,9011.39
INV01255,C011,2021-12-02,2021-12-16,9575.91
INV01256,C014,2021-10-21,2021-11-17,10748.3
INV01257,C015,2021-11-01,2021-12-12,5818.37
INV01258,C019,2021-11-12,2021-12-12,8976.82
INV01259,C020,2021-10-04,2021-11-03,4016.32
INV01260,C021,2021-09-30,2021-11-06,4148.82
INV01261,C023,2021-10-22,2021-11-25,4982.52
INV01262,C023,2021-10-22,2021-11-29,7473.78
INV01263,C027,2021-11-10,2021-12-03,4158.91
INV01264,C028,2021-12-06,2021-12-16,11696.83
INV01265,C029,2021-12-01,2021-12-13,7164.32
INV01266,C030,2021-10-31,2021-11-08,5774.92
INV01267,C030,2021-10-24,2021-11-12,8662.38
INV01268,C031,2021-11-04,2021-12-04,2250.76
INV01269,C033,2021-11-10,2021-12-04,11192.16
INV01270,C034,2021-10-14,2021-11-14,1689.35
INV01271,C035,2021-10-28,2021-11-21,3313.72
INV01272,C036,2021-10-19,2021-11-12,6829.17
INV01273,C041,2021-10-30,2021-11-20,5278.9
INV01274,C042,2021-10-31,2021-11-24,9257.01
INV01275,C043,2021-10-22,2021-11-06,2177.04
INV01276,C044,2021-11-19,2021-12-10,11210.96
INV01277,C048,2021-11-01,2021-11-27,3287.22
INV01278,C048,2021-10-24,2021-12-01,4930.83
INV01279,C049,2021-10-29,2021-12-06,6322.0
INV01280,C053,2021-11-16,2021-11-25,818.47
INV01281,C053,2021-11-03,2021-11-29,1227.71
INV01282,C059,2021-11-29,2021-12-16,4693.63
INV01283,C060,2021-11-24,2021-12-04,4222.68
INV01284,C062,2021-10-22,2021-11-09,3116.45
INV01285,C062,2021-10-28,2021-11-13,4674.68
INV01286,C065,2021-11-14,2021-12-04,2994.14
INV01287,C068,2021-10-29,2021-11-25,12958.22
INV01288,C080,2021-12-06,2021-12-16,13488.34
INV01289,C081,2021-11-12,2021-12-03,8269.81
INV01290,C089,2021-10-22,2021-11-26,14675.88
INV01291,C091,2021-11-08,2021-11-26,1171.0
INV01292,C094,2021-11-12,2021-11-20,13650.04
INV01293,C097,2021-11-06,2021-11-14,5155.17
INV01294,C097,2021-10-23,2021-11-18,7732.76
INV01295,C099,2021-11-27,2021-12-08,13249.23
INV01296,C001,2021-12-14,2021-12-31,10288.67
INV01297,C002,2021-11-23,2021-12-23,11289.94
INV01298,C003,2021-12-07,2022-01-09,1694.99
INV01299,C004,2021-11-14,2021-12-29,3966.32
INV01300,C006,2021-11-02,2021-12-08,762.39
INV01301,C007,2022-01-08,2022-01-15,8657.26
INV01302,C008,2021-11-29,2021-12-26,4290.84
INV01303,C008,2021-12-16,2021-12-30,6436.27
INV01304,C009,2021-12-06,2022-01-13,8295.27
INV01305,C010,2021-10-31,2021-12-06,8979.21
INV01306,C012,2021-11-27,2021-12-14,11993.61
INV01307,C014,2021-11-02,2021-12-09,4301.2
INV01308,C014,2021-12-06,2021-12-13,6451.81
INV01309,C016,2021-11-13,2021-12-12,7272.87
INV01310,C018,2021-10-31,2021-12-15,5880.82
INV01311,C019,2021-11-17,2021-12-30,4665.05
INV01312,C022,2021-11-25,2022-01-08,8949.28
INV01313,C023,2021-12-20,2022-01-05,8685.07
INV01314,C025,2021-11-19,2021-12-13,10322.05
INV01315,C027,2021-11-25,2021-12-27,2650.49
INV01316,C028,2021-12-01,2021-12-16,9525.17
INV01317,C031,2021-12-06,2021-12-22,2537.29
INV01318,C032,2021-11-14,2021-12-24,847.17
INV01319,C034,2021-12-27,2022-01-05,2316.8
INV01320,C035,2021-12-09,2022-01-03,1934.87
INV01321,C035,2021-12-30,2022-01-07,2902.31
INV01322,C036,2021-11-09,2021-12-16,9701.41
INV01323,C037,2021-12-04,2022-01-02,1355.74
INV01324,C038,2021-11-13,2021-12-18,5372.94
INV01325,C040,2021-11-04,2021-12-10,572.67
INV01326,C040,2021-12-01,2021-12-14,859.01
INV01327,C043,2021-11-28,2022-01-08,1154.75
INV01328,C043,2021-12-08,2022-01-12,1732.13
INV01329,C046,2021-11-06,2021-12-07,7853.73
INV01330,C057,2021-11-25,2021-12-25,12365.85
INV01331,C059,2021-11-20,2021-12-27,5667.45
INV01332,C059,2021-12-24,2021-12-31,8501.17
INV01333,C060,2021-12-14,2022-01-02,1917.83
INV01334,C060,2021-11-22,2022-01-06,2876.74
INV01335,C061,2021-11-09,2021-12-10,2154.8
INV01336,C061,2021-11-08,2021-12-14,3232.2
INV01337,C067,2021-12-07,2021-12-14,3539.09
INV01338,C069,2021-11-24,2021-12-18,234.44
INV01339,C069,2021-12-07,2021-12-22,351.66
INV01340,C071,2021-11-19,2021-12-18,10466.58
INV01341,C076,2021-11-23,2021-12-04,1389.89
INV01342,C076,2021-10-29,2021-12-08,2084.83
INV01343,C076,2021-11-23,2021-12-04,3474.71
INV01344,C079,2021-12-08,2021-12-28,3966.45
INV01345,C085,2021-12-01,2022-01-12,1891.72
INV01346,C085,2022-01-04,2022-01-16,2837.58
INV01347,C088,2021-11-09,2021-12-09,2218.02
INV01348,C093,2021-11-03,2021-12-07,9331.94
INV01349,C094,2021-11-08,2021-12-03,7176.14
INV01350,C095,2021-10-29,2021-12-13,531.12
INV01351,C098,2021-11-24,2021-12-28,8230.38
INV01352,C001,2022-01-30,2022-02-12,10849.39
INV01353,C002,2022-01-08,2022-02-12,11407.58
INV01354,C003,2021-12-29,2022-01-12,1707.9
INV01355,C004,2021-12-02,2022-01-11,3774.28
INV01356,C005,2021-12-28,2022-01-23,2744.14
INV01357,C006,2022-01-19,2022-02-04,819.17
INV01358,C007,2022-01-18,2022-01-28,8245.75
INV01359,C010,2022-01-02,2022-01-28,8780.84
INV01360,C011,2021-12-25,2022-01-16,12016.38
INV01361,C013,2021-12-23,2022-01-10,1379.29
INV01362,C014,2021-12-12,2022-01-14,12463.57
INV01363,C016,2021-11-28,2022-01-02,1570.86
INV01364,C016,2021-12-17,2022-01-06,2356.28
INV01365,C019,2021-12-19,2022-01-17,7443.54
INV01366,C020,2021-12-22,2022-01-11,2610.74
INV01367,C021,2021-12-29,2022-01-30,4923.5
INV01368,C022,2021-11-28,2022-01-05,6360.48
INV01369,C023,2021-11-26,2022-01-06,9587.39
INV01370,C025,2022-02-02,2022-02-15,6078.31
INV01371,C027,2021-12-14,2022-01-28,2849.3
INV01372,C031,2021-12-27,2022-01-31,913.89
INV01373,C031,2022-01-19,2022-02-04,1370.84
INV01374,C032,2021-12-30,2022-01-29,728.34
INV01375,C033,2022-01-13,2022-02-09,4895.38
INV01376,C033,2022-01-05,2022-02-13,7343.07
INV01377,C035,2021-12-28,2022-02-11,2735.49
INV01378,C035,2022-01-24,2022-02-11,2735.49
INV01379,C037,2021-12-31,2022-01-27,2624.2
INV01380,C039,2022-01-03,2022-02-05,1752.55
INV01381,C041,2022-01-18,2022-02-07,4406.16
INV01382,C044,2021-12-06,2022-01-11,7462.07
INV01383,C045,2022-01-14,2022-01-31,4225.21
INV01384,C046,2021-12-06,2022-01-20,5943.41
INV01385,C047,2022-01-02,2022-01-14,8391.85
INV01386,C049,2022-01-04,2022-01-23,4819.36
INV01387,C053,2021-12-29,2022-01-25,2121.5
INV01388,C059,2021-12-27,2022-01-28,7179.56
INV01389,C060,2022-01-11,2022-01-18,1076.62
INV01390,C063,2021-12-14,2022-01-27,450.76
INV01391,C073,2022-01-08,2022-02-15,8530.12
INV01392,C076,2021-12-11,2022-01-13,3264.9
INV01393,C076,2021-12-16,2022-01-17,4897.35
INV01394,C079,2021-12-29,2022-01-30,9945.43
INV01395,C087,2021-12-23,2022-01-16,9207.65
INV01396,C088,2021-12-15,2022-01-05,2670.39
INV01397,C089,2021-12-16,2022-01-11,2509.68
INV01398,C089,2021-12-10,2022-01-15,3764.52
INV01399,C090,2022-01-02,2022-01-14,14752.64
INV01400,C090,2021-12-03,2022-01-14,14752.64
INV01401,C097,2021-12-01,2022-01-09,9065.43
INV01402,C001,2022-01-17,2022-02-22,10528.22
INV01403,C002,2022-01-23,2022-02-18,10821.69
INV01404,C003,2022-02-08,2022-02-21,1620.36
INV01405,C004,2022-02-05,2022-03-07,3983.37
INV01406,C005,2022-02-08,2022-02-26,2726.22
INV01407,C006,2022-01-21,2022-02-13,324.57
INV01408,C006,2022-01-05,2022-02-17,486.86
INV01409,C007,2022-02-13,2022-02-25,8399.11
INV01410,C008,2022-02-03,2022-02-18,9989.93
INV01411,C009,2022-01-07,2022-02-18,8302.12
INV01412,C009,2022-02-11,2022-02-18,8302.12
INV01413,C010,2022-02-10,2022-02-26,8483.59
INV01414,C012,2022-01-12,2022-02-22,4663.34
INV01415,C012,2022-02-03,2022-02-26,6995.02
INV01416,C017,2022-02-04,2022-03-08,7099.35
INV01417,C019,2022-02-06,2022-02-19,9795.98
INV01418,C020,2021-12-29,2022-02-06,3175.43
INV01419,C021,2022-01-18,2022-02-13,1459.02
INV01420,C021,2022-01-23,2022-02-17,2188.53
INV01421,C025,2022-02-13,2022-02-20,4317.43
INV01422,C025,2022-01-27,2022-02-24,6476.14
INV01423,C028,2022-03-03,2022-03-13,10279.68
INV01424,C029,2022-01-12,2022-02-10,12561.25
INV01425,C030,2022-03-01,2022-03-11,12493.45
INV01426,C033,2022-01-22,2022-02-09,12298.96
INV01427,C034,2022-01-15,2022-02-09,888.61
INV01428,C034,2022-01-30,2022-02-13,1332.91
INV01429,C035,2022-02-21,2022-03-17,3419.65
INV01430,C037,2022-01-27,2022-02-18,998.79
INV01431,C037,2022-02-02,2022-02-22,1498.19
INV01432,C038,2022-02-28,2022-03-15,6233.27
INV01433,C040,2022-03-01,2022-03-11,2196.49
INV01434,C041,2022-02-13,2022-03-14,4930.55
INV01435,C042,2022-01-17,2022-03-03,9299.12
INV01436,C043,2022-01-22,2022-02-05,846.19
INV01437,C044,2022-02-25,2022-03-17,6243.27
INV01438,C046,2022-01-10,2022-02-23,2456.59
INV01439,C046,2022-01-14,2022-02-27,3684.89
INV01440,C047,2022-01-28,2022-02-11,2228.92
INV01441,C047,2022-01-31,2022-02-15,3343.39
INV01442,C049,2022-01-12,2022-02-08,5737.96
INV01443,C050,2022-02-13,2022-03-07,10972.38
INV01444,C064,2022-02-07,2022-03-04,5081.47
INV01445,C067,2022-01-16,2022-02-14,5132.84
INV01446,C067,2022-01-21,2022-02-18,7699.26
INV01447,C074,2022-01-29,2022-03-05,9710.42
INV01448,C076,2022-02-02,2022-03-15,5664.75
INV01449,C090,2022-01-19,2022-02-15,15280.21
INV01450,C091,2022-01-31,2022-03-09,341.44
INV01451,C097,2022-02-01,2022-02-28,17186.64
INV01452,C099,2022-01-18,2022-02-07,5163.49
INV01453,C099,2022-01-06,2022-02-11,7745.24
INV01454,C100,2022-01-18,2022-02-02,5690.38
INV01455,C001,2022-02-21,2022-03-10,10712.11
INV01456,C002,2022-02-24,2022-03-13,4594.57
INV01457,C002,2022-02-06,2022-03-17,6891.85
INV01458,C003,2022-03-04,2022-04-13,1678.76
INV01459,C004,2022-03-29,2022-04-15,3848.46
INV01460,C005,2022-01-29,2022-03-04,1124.24
INV01461,C005,2022-02-04,2022-03-08,1686.36
INV01462,C006,2022-02-06,2022-03-06,324.71
INV01463,C008,2022-03-16,2022-04-01,10253.19
INV01464,C009,2022-02-19,2022-03-07,3213.57
INV01465,C009,2022-03-04,2022-03-11,4820.35
INV01466,C010,2022-03-22,2022-04-01,8401.5
INV01467,C011,2022-03-29,2022-04-07,3649.14
INV01468,C011,2022-03-05,2022-04-11,5473.71
INV01469,C013,2022-02-01,2022-03-17,2349.03
INV01470,C014,2022-02-13,2022-03-27,14096.18
INV01471,C016,2022-03-01,2022-04-03,7406.86
INV01472,C017,2022-01-29,2022-03-03,10597.65
INV01473,C018,2022-03-12,2022-04-06,7868.04
INV01474,C019,2022-02-04,2022-03-18,8389.24
INV01475,C021,2022-02-11,2022-03-07,5691.73
INV01476,C023,2022-03-06,2022-04-03,13513.3
INV01477,C025,2022-02-27,2022-03-30,11040.78
INV01478,C030,2022-01-18,2022-03-02,8695.62
INV01479,C032,2022-02-06,2022-03-05,604.83
INV01480,C032,2022-02-13,2022-03-09,907.24
INV01481,C033,2022-02-20,2022-03-30,10135.22
INV01482,C034,2022-02-19,2022-04-03,1515.03
INV01483,C034,2022-02-19,2022-04-03,1515.03
INV01484,C035,2022-02-18,2022-03-12,3395.46
INV01485,C037,2022-02-15,2022-03-31,1673.54
INV01486,C037,2022-02-17,2022-03-31,1673.54
INV01487,C041,2022-03-06,2022-04-04,4617.78
INV01488,C043,2022-03-22,2022-03-31,2861.05
INV01489,C044,2022-03-13,2022-03-22,11870.92
INV01490,C045,2022-02-17,2022-03-13,3833.92
INV01491,C045,2022-03-10,2022-03-17,5750.88
INV01492,C046,2022-02-04,2022-03-12,5550.97
INV01493,C047,2022-03-30,2022-04-11,4560.95
INV01494,C052,2022-03-13,2022-04-01,1225.1
INV01495,C060,2022-02-16,2022-03-02,445.64
INV01496,C060,2022-02-14,2022-03-06,668.46
INV01497,C064,2022-02-06,2022-03-14,2114.41
INV01498,C065,2022-01-18,2022-03-02,2041.7
INV01499,C069,2022-03-24,2022-03-31,2966.3
INV01500,C073,2022-01-26,2022-03-08,6628.53
INV01501,C076,2022-03-09,2022-03-18,12052.94
INV01502,C077,2022-02-20,2022-03-27,3166.26
INV01503,C077,2022-02-17,2022-03-31,4749.38
INV01504,C078,2022-02-13,2022-03-05,1419.96
INV01505,C078,2022-02-19,2022-03-09,2129.94
INV01506,C081,2022-02-26,2022-03-07,4604.58
INV01507,C084,2022-02-18,2022-03-23,15345.25
INV01508,C086,2022-03-23,2022-04-14,10341.65
INV01509,C093,2022-03-28,2022-04-06,4179.94
INV01510,C096,2022-04-01,2022-04-14,2813.29
INV01511,C098,2022-02-06,2022-03-15,2376.62
INV01512,C001,2022-04-15,2022-05-10,11056.04
INV01513,C002,2022-03-01,2022-04-11,11290.72
INV01514,C003,2022-03-27,2022-04-07,1724.72
INV01515,C004,2022-04-16,2022-04-24,3902.6
INV01516,C005,2022-04-06,2022-04-25,1058.31
INV01517,C005,2022-03-26,2022-04-29,1587.46
INV01518,C006,2022-03-09,2022-04-17,317.31
INV01519,C006,2022-04-06,2022-04-21,475.97
INV01520,C007,2022-04-20,2022-05-08,8402.25
INV01521,C008,2022-04-15,2022-05-10,10815.44
INV01522,C009,2022-03-07,2022-04-12,8749.24
INV01523,C010,2022-03-13,2022-04-17,8452.94
INV01524,C012,2022-04-02,2022-04-24,6465.72
INV01525,C016,2022-04-03,2022-05-14,6351.13
INV01526,C020,2022-03-11,2022-04-18,3708.74
INV01527,C022,2022-03-23,2022-04-07,5243.71
INV01528,C023,2022-04-03,2022-05-07,14516.55
INV01529,C025,2022-03-14,2022-04-16,6913.79
INV01530,C026,2022-03-26,2022-04-14,5806.04
INV01531,C027,2022-04-25,2022-05-13,1498.92
INV01532,C027,2022-04-05,2022-05-17,2248.39
INV01533,C029,2022-04-27,2022-05-12,8539.06
INV01534,C031,2022-03-13,2022-04-16,2655.24
INV01535,C032,2022-03-19,2022-04-27,448.33
INV01536,C032,2022-03-23,2022-05-01,672.49
INV01537,C035,2022-03-16,2022-04-03,1656.23
INV01538,C035,2022-02-26,2022-04-07,2484.34
INV01539,C040,2022-04-12,2022-04-27,2380.51
INV01540,C041,2022-03-23,2022-04-12,5479.22
INV01541,C043,2022-04-18,2022-05-09,2733.83
INV01542,C044,2022-03-16,2022-04-26,5527.46
INV01543,C045,2022-03-15,2022-04-03,8191.41
INV01544,C046,2022-04-22,2022-05-16,6267.29
INV01545,C048,2022-04-05,2022-04-14,4258.27
INV01546,C048,2022-04-09,2022-04-18,6387.41
INV01547,C049,2022-04-22,2022-05-11,6285.48
INV01548,C050,2022-04-01,2022-05-06,5922.45
INV01549,C052,2022-04-05,2022-04-26,1520.39
INV01550,C059,2022-03-12,2022-04-18,13781.83
INV01551,C065,2022-03-22,2022-04-21,1966.02
INV01552,C066,2022-04-01,2022-05-03,13814.43
INV01553,C067,2022-03-10,2022-04-24,4237.31
INV01554,C068,2022-03-04,2022-04-13,15776.43
INV01555,C070,2022-03-06,2022-04-05,15180.61
INV01556,C073,2022-03-19,2022-04-09,10109.63
