date,client_id,amount,type,category
2021-11-09,C013,1193.6,income,Service
2021-10-04,C014,13224.44,income,UNKNOWN_ERROR
2021-11-10,C015,8089.52,income,Service
2021-11-02,C017,13714.83,income,Service
2021-10-27,C019,6476.76,income,Service
2021-11-01,C023,6843.8,income,UNKNOWN_ERROR
2021-10-24,C024,7508.89,income,Service
2021-10-26,,11023.64,income,Service
2021-10-13,C029,3825.26,income,Partial
2021-10-17,C029,5737.89,income,Partial
2021-10-15,C030,7334.63,income,UNKNOWN_ERROR
2021-11-10,,1244.58,income,Service
2021-10-28,C032,1432.78,income,Service
2021-10-11,C033,14229.77,income,Service
2021-10-30,C035,3422.69,income,Service
2021-10-30,C039,1707.1,income,Service
2021-10-25,C040,1541.84,income,Service
2021-11-05,C041,3824.98,income,Service
2021-10-16,C042,10866.42,income,Service
2021-11-11,C043,2494.38,income,UNKNOWN_ERROR
2021-10-16,C044,5496.2,income,Service
2021-10-17,C046,6778.15,income,Service
2021-10-08,C050,6592.85,income,Service
2021-10-22,C057,7806.74,income,Service
2021-11-02,C059,2310.24,income,Partial
2021-11-06,C059,3465.35,income,Partial
2021-11-02,C059,5775.59,income,Service
2021-10-19,C060,748.16,income,UNKNOWN_ERROR
2021-10-23,C060,1122.24,income,Partial
2021-10-11,C062,2175.06,income,Partial
2021-10-15,C062,3262.59,income,Partial
2021-11-01,C063,1508.43,income,Service
2021-10-18,C066,7773.87,income,Service
2021-10-05,C067,12940.03,income,Service
2021-11-06,C071,8268.6,income,Service
2021-10-18,C073,6079.54,income,Service
2021-10-11,C075,2494.67,income,Partial
2021-10-15,C075,3742.01,income,Partial
2021-10-28,C076,13863.81,income,Service
2021-10-26,C079,20090.04,income,Service
2021-10-26,C079,20090.04,income,Service
2021-10-09,C089,1278.32,income,Partial
2021-10-13,C089,1917.48,income,Partial
2021-10-18,C094,5256.53,income,Partial
2021-10-22,C094,7884.79,income,Partial
2021-10-12,,13268.54,income,Service
2021-10-12,C098,13268.54,income,Service
2021-11-01,C099,5817.75,income,Partial
2021-11-05,C099,8726.62,income,UNKNOWN_ERROR
2021-11-01,SELF,1200.0,expense,Rent
2021-11-08,SELF,1385.0,expense,Operations
2021-11-06,C001,10749.3,income,Service
2021-11-04,C002,10446.13,income,Service
2021-11-15,C003,1661.8,income,UNKNOWN_ERROR
2021-12-16,C004,4064.46,income,Service
2021-12-07,C005,2769.47,income,Service
2021-11-16,C006,764.18,income,Service
2021-11-16,C007,3314.58,income,Partial
2021-11-20,C007,4971.87,income,UNKNOWN_ERROR
2021-11-24,C008,10823.27,income,Service
2021-12-09,C010,9011.39,income,Service
2021-12-16,C011,9575.91,income,Service
2021-11-17,C014,10748.3,income,Service
2021-12-12,C015,5818.37,income,Service
2021-12-12,C019,8976.82,income,UNKNOWN_ERROR
2021-11-03,C020,4016.32,income,Service
2021-11-06,C021,4148.82,income,Service
2021-11-25,C023,4982.52,income,Partial
2021-11-29,C023,7473.78,income,Partial
2021-12-03,C027,4158.91,income,UNKNOWN_ERROR
2021-12-16,C028,11696.83,income,Service
2021-12-13,C029,7164.32,income,Service
2021-11-08,C030,5774.92,income,Partial
2021-11-12,C030,8662.38,income,Partial
2021-12-04,C031,2250.76,income,Service
2021-12-04,C033,11192.16,income,Service
2021-11-14,C034,1689.35,income,Service
2021-11-21,C035,3313.72,income,Service
2021-11-12,C036,6829.17,income,Service
2021-11-20,C041,5278.9,income,Service
2021-11-24,C042,9257.01,income,Service
2021-11-06,C043,2177.04,income,Service
2021-12-10,C044,11210.96,income,Service
2021-11-27,C048,3287.22,income,Partial
2021-12-01,C048,4930.83,income,UNKNOWN_ERROR
2021-12-06,C049,6322.0,income,Service
2021-11-25,C053,818.47,income,Partial
2021-11-29,C053,1227.71,income,Partial
2021-12-16,C059,4693.63,income,Service
2021-12-04,C060,4222.68,income,Service
2021-11-09,C062,3116.45,income,Partial
2021-11-13,C062,4674.68,income,Partial
2021-12-04,C065,2994.14,income,Service
2021-11-25,C068,12958.22,income,Service
2021-12-16,C080,13488.34,income,Service
2021-12-03,C081,8269.81,income,Service
2021-11-26,C089,14675.88,income,UNKNOWN_ERROR
2021-11-26,C091,1171.0,income,Service
2021-11-20,C094,13650.04,income,Service
2021-11-14,C097,5155.17,income,Partial
2021-11-18,C097,7732.76,income,UNKNOWN_ERROR
2021-12-08,C099,13249.23,income,Service
2021-12-01,SELF,1200.0,expense,Rent
2021-12-16,SELF,1606.0,expense,UNKNOWN_ERROR
2021-12-31,C001,10288.67,income,Service
2021-12-23,C002,11289.94,income,Service
2022-01-09,C003,1694.99,income,Service
2021-12-29,C004,3966.32,income,Service
2021-12-02,,2820.35,income,Service
2021-12-08,C006,762.39,income,Service
2022-01-15,C007,8657.26,income,Service
2021-12-26,C008,4290.84,income,Partial
2021-12-30,C008,6436.27,income,Partial
2022-01-13,C009,8295.27,income,Service
2021-12-06,C010,8979.21,income,Service
2021-12-14,C012,11993.61,income,Service
2021-12-09,C014,4301.2,income,Partial
2021-12-13,C014,6451.81,income,Partial
2021-12-12,C016,7272.87,income,Service
2021-12-15,C018,5880.82,income,Service
2021-12-30,C019,4665.05,income,Service
2022-01-08,C022,8949.28,income,Service
2022-01-05,C023,8685.07,income,Service
2021-12-13,C025,10322.05,income,Service
2021-12-23,,3824.53,income,Service
2021-12-27,C027,2650.49,income,Service
2021-12-16,C028,9525.17,income,Service
2021-12-02,,7635.02,income,Service
2021-12-22,C031,2537.29,income,Service
2021-12-24,C032,847.17,income,Service
2022-01-05,C034,2316.8,income,Service
2022-01-03,C035,1934.87,income,Partial
2022-01-07,C035,2902.31,income,Partial
2021-12-16,C036,9701.41,income,Service
2022-01-02,C037,1355.74,income,Service
2021-12-18,C038,5372.94,income,Service
2021-12-10,C040,572.67,income,Partial
2021-12-14,C040,859.01,income,UNKNOWN_ERROR
2022-01-08,C043,1154.75,income,Partial
2022-01-12,C043,1732.13,income,Partial
2021-12-07,C046,7853.73,income,Service
2021-12-25,C057,12365.85,income,Service
2021-12-27,C059,5667.45,income,Partial
2021-12-31,C059,8501.17,income,Partial
2022-01-02,C060,1917.83,income,Partial
2022-01-06,C060,2876.74,income,Partial
2021-12-10,C061,2154.8,income,Partial
2021-12-14,C061,3232.2,income,UNKNOWN_ERROR
2021-12-14,C067,3539.09,income,Partial
2021-12-18,,5308.64,income,Partial
2021-12-18,C069,234.44,income,Partial
2021-12-22,C069,351.66,income,Partial
2021-12-18,C071,10466.58,income,Service
2021-12-04,C076,1389.89,income,UNKNOWN_ERROR
2021-12-08,C076,2084.83,income,Partial
2021-12-04,C076,3474.71,income,Service
2021-12-28,C079,3966.45,income,Service
2022-01-12,C085,1891.72,income,Partial
2022-01-16,C085,2837.58,income,Partial
2021-12-09,C088,2218.02,income,Service
2021-12-07,C093,9331.94,income,Service
2021-12-03,C094,7176.14,income,Service
2021-12-13,C095,531.12,income,Service
2021-12-28,C098,8230.38,income,Service
2022-01-01,SELF,1200.0,expense,UNKNOWN_ERROR
2022-01-06,SELF,1315.0,expense,Operations
2022-01-17,SELF,4625.0,expense,Contractor
2022-01-07,SELF,13423.0,expense,
2022-02-12,C001,10849.39,income,Service
2022-02-12,C002,11407.58,income,Service
2022-01-12,C003,1707.9,income,Service
2022-01-11,C004,3774.28,income,Service
2022-01-23,C005,2744.14,income,Service
2022-02-04,C006,819.17,income,Service
2022-01-28,C007,8245.75,income,Service
2022-02-04,,8056.16,income,Service
2022-01-28,C010,8780.84,income,Service
2022-01-16,C011,12016.38,income,UNKNOWN_ERROR
2022-01-10,C013,1379.29,income,Service
2022-01-14,C014,12463.57,income,Service
2022-01-02,C016,1570.86,income,Partial
2022-01-06,C016,2356.28,income,Partial
2022-01-24,,9024.27,income,UNKNOWN_ERROR
2022-01-17,C019,7443.54,income,Service
2022-01-11,C020,2610.74,income,UNKNOWN_ERROR
2022-01-30,C021,4923.5,income,Service
2022-01-05,C022,6360.48,income,Service
2022-01-06,C023,9587.39,income,Service
2022-02-15,C025,6078.31,income,Service
2022-01-28,C027,2849.3,income,Service
2022-01-31,C031,913.89,income,Partial
2022-02-04,C031,1370.84,income,Partial
2022-01-29,C032,728.34,income,Service
2022-02-09,C033,4895.38,income,Partial
2022-02-13,C033,7343.07,income,Partial
2022-02-11,C035,2735.49,income,Service
2022-02-11,C035,2735.49,income,UNKNOWN_ERROR
2022-01-27,C037,2624.2,income,Service
2022-02-05,C039,1752.55,income,Service
2022-02-07,C041,4406.16,income,Service
2022-01-11,C044,7462.07,income,Service
2022-01-27,,2816.8,income,Partial
2022-01-31,C045,4225.21,income,Partial
2022-01-20,C046,5943.41,income,Service
2022-01-14,C047,8391.85,income,Service
2022-01-23,C049,4819.36,income,Service
2022-01-25,C053,2121.5,income,Service
2022-02-15,,5923.21,income,Service
2022-01-28,C059,7179.56,income,Service
2022-01-18,C060,1076.62,income,Service
2022-01-27,C063,450.76,income,Service
2022-02-15,C073,8530.12,income,Service
2022-01-13,C076,3264.9,income,Partial
2022-01-17,C076,4897.35,income,Partial
2022-01-30,C079,9945.43,income,Service
2022-01-16,C087,9207.65,income,Service
2022-01-05,C088,2670.39,income,Service
2022-01-11,C089,2509.68,income,Partial
2022-01-15,C089,3764.52,income,Partial
2022-01-14,C090,14752.64,income,Service
2022-01-14,C090,14752.64,income,Service
2022-01-09,C097,9065.43,income,Service
2022-02-01,SELF,1200.0,expense,Rent
2022-02-08,SELF,4979.0,expense,UNKNOWN_ERROR
2022-02-22,C001,10528.22,income,UNKNOWN_ERROR
2022-02-18,C002,10821.69,income,Service
2022-02-21,C003,1620.36,income,Service
2022-03-07,C004,3983.37,income,Service
2022-02-26,C005,2726.22,income,Service
2022-02-13,C006,324.57,income,Partial
2022-02-17,C006,486.86,income,Partial
2022-02-25,C007,8399.11,income,Service
2022-02-18,C008,9989.93,income,Service
2022-02-18,C009,8302.12,income,Service
2022-02-18,C009,8302.12,income,Service
2022-02-26,C010,8483.59,income,Service
2022-02-22,C012,4663.34,income,Partial
2022-02-26,C012,6995.02,income,Partial
2022-03-08,C017,7099.35,income,Service
2022-02-03,,9275.02,income,Service
2022-02-19,C019,9795.98,income,Service
2022-02-06,C020,3175.43,income,Service
2022-02-13,C021,1459.02,income,Partial
2022-02-17,C021,2188.53,income,Partial
2022-02-20,C025,4317.43,income,Partial
2022-02-24,C025,6476.14,income,UNKNOWN_ERROR
2022-03-13,C028,10279.68,income,Service
2022-02-10,C029,12561.25,income,Service
2022-03-11,C030,12493.45,income,Service
2022-02-09,C033,12298.96,income,Service
2022-02-09,C034,888.61,income,UNKNOWN_ERROR
2022-02-13,C034,1332.91,income,Partial
2022-03-17,C035,3419.65,income,UNKNOWN_ERROR
2022-02-18,C037,998.79,income,UNKNOWN_ERROR
2022-02-22,C037,1498.19,income,Partial
2022-03-15,C038,6233.27,income,Service
2022-03-11,C040,2196.49,income,Service
2022-03-14,C041,4930.55,income,UNKNOWN_ERROR
2022-03-03,C042,9299.12,income,Service
2022-02-05,C043,846.19,income,Partial
2022-02-09,,1269.29,income,Partial
2022-03-17,C044,6243.27,income,Service
2022-02-23,C046,2456.59,income,Partial
2022-02-27,C046,3684.89,income,Partial
2022-02-11,C047,2228.92,income,Partial
2022-02-15,C047,3343.39,income,UNKNOWN_ERROR
2022-02-08,C049,5737.96,income,Service
2022-03-07,C050,10972.38,income,Service
2022-03-04,C064,5081.47,income,UNKNOWN_ERROR
2022-02-14,C067,5132.84,income,Partial
2022-02-18,C067,7699.26,income,Partial
2022-03-05,C074,9710.42,income,Service
2022-03-15,C076,5664.75,income,Service
2022-02-15,C090,15280.21,income,Service
2022-03-09,C091,341.44,income,Service
2022-02-28,C097,17186.64,income,Service
2022-02-07,C099,5163.49,income,Partial
2022-02-11,C099,7745.24,income,Partial
2022-02-02,C100,5690.38,income,Service
2022-03-01,SELF,1200.0,expense,Rent
2022-03-02,SELF,4506.0,expense,Operations
2022-03-10,C001,10712.11,income,Service
2022-03-13,C002,4594.57,income,Partial
2022-03-17,C002,6891.85,income,Partial
2022-04-13,C003,1678.76,income,Service
2022-04-15,C004,3848.46,income,Service
2022-03-04,C005,1124.24,income,Partial
2022-03-08,C005,1686.36,income,Partial
2022-03-06,C006,324.71,income,Partial
2022-03-10,,487.06,income,Partial
2022-03-03,,8531.76,income,UNKNOWN_ERROR
2022-04-01,C008,10253.19,income,Service
2022-03-07,C009,3213.57,income,Partial
2022-03-11,C009,4820.35,income,Partial
2022-04-01,C010,8401.5,income,Service
2022-04-07,C011,3649.14,income,Partial
2022-04-11,C011,5473.71,income,Partial
2022-03-17,C013,2349.03,income,Service
2022-03-27,C014,14096.18,income,UNKNOWN_ERROR
2022-04-03,C016,7406.86,income,Service
2022-03-03,C017,10597.65,income,Service
2022-04-06,C018,7868.04,income,Service
2022-03-18,C019,8389.24,income,Service
2022-03-07,C021,5691.73,income,Service
2022-04-03,C023,13513.3,income,Service
2022-03-30,C025,11040.78,income,Service
2022-03-02,C030,8695.62,income,Service
2022-03-05,C032,604.83,income,Partial
2022-03-09,C032,907.24,income,Partial
2022-03-30,C033,10135.22,income,Service
2022-04-03,C034,1515.03,income,Service
2022-04-03,C034,1515.03,income,Service
2022-03-12,C035,3395.46,income,UNKNOWN_ERROR
2022-03-31,C037,1673.54,income,UNKNOWN_ERROR
2022-03-31,C037,1673.54,income,Service
2022-04-04,C041,4617.78,income,Service
2022-03-31,C043,2861.05,income,Service
2022-03-22,C044,11870.92,income,Service
2022-03-13,C045,3833.92,income,Partial
2022-03-17,C045,5750.88,income,Partial
2022-03-12,C046,5550.97,income,Service
2022-04-11,C047,4560.95,income,Service
2022-04-01,C052,1225.1,income,Service
2022-03-02,C060,445.64,income,Partial
2022-03-06,C060,668.46,income,Partial
2022-03-14,C064,2114.41,income,Service
2022-03-02,C065,2041.7,income,Service
2022-03-31,C069,2966.3,income,Service
2022-03-08,C073,6628.53,income,Service
2022-03-18,C076,12052.94,income,UNKNOWN_ERROR
2022-03-27,C077,3166.26,income,Partial
2022-03-31,C077,4749.38,income,Partial
2022-03-05,C078,1419.96,income,Partial
2022-03-09,C078,2129.94,income,Partial
2022-03-07,C081,4604.58,income,Partial
2022-03-11,,6906.87,income,UNKNOWN_ERROR
2022-03-23,C084,15345.25,income,Service
2022-04-14,C086,10341.65,income,Service
2022-04-06,C093,4179.94,income,Service
2022-04-14,C096,2813.29,income,Service
2022-03-15,C098,2376.62,income,Service
2022-04-01,SELF,1200.0,expense,Rent
2022-04-02,SELF,1434.0,expense,Operations
2022-05-10,C001,11056.04,income,Service
2022-04-11,C002,11290.72,income,Service
2022-04-07,C003,1724.72,income,Service
2022-04-24,C004,3902.6,income,Service
2022-04-25,C005,1058.31,income,Partial
2022-04-29,C005,1587.46,income,Partial
2022-04-17,C006,317.31,income,Partial
2022-04-21,C006,475.97,income,Partial
2022-05-08,C007,8402.25,income,Service
2022-05-10,C008,10815.44,income,Service
2022-04-12,C009,8749.24,income,Service
2022-04-17,C010,8452.94,income,Service
2022-04-24,C012,6465.72,income,Service
2022-05-14,C016,6351.13,income,Service
2022-04-18,C020,3708.74,income,Service
2022-04-07,C022,5243.71,income,Service
2022-05-07,C023,14516.55,income,Service
2022-04-16,C025,6913.79,income,Service
2022-04-14,C026,5806.04,income,Service
2022-05-13,C027,1498.92,income,Partial
2022-05-17,C027,2248.39,income,UNKNOWN_ERROR
2022-05-12,C029,8539.06,income,Service
2022-04-16,C031,2655.24,income,Service
2022-04-27,C032,448.33,income,Partial
2022-05-01,C032,672.49,income,Partial
2022-04-16,,12123.28,income,Service
2022-04-03,C035,1656.23,income,UNKNOWN_ERROR
2022-04-07,C035,2484.34,income,Partial
2022-04-27,C040,2380.51,income,Service
2022-04-12,C041,5479.22,income,Service
2022-05-09,C043,2733.83,income,UNKNOWN_ERROR
2022-04-26,C044,5527.46,income,Service
2022-04-03,C045,8191.41,income,Service
2022-05-16,C046,6267.29,income,Service
2022-04-14,C048,4258.27,income,Partial
2022-04-18,C048,6387.41,income,Partial
2022-05-11,C049,6285.48,income,UNKNOWN_ERROR
2022-05-06,C050,5922.45,income,Service
2022-04-26,C052,1520.39,income,UNKNOWN_ERROR
2022-04-11,,4047.16,income,Service
2022-04-18,C059,13781.83,income,Service
2022-04-21,C065,1966.02,income,Service
2022-05-03,C066,13814.43,income,Service
2022-04-24,C067,4237.31,income,Partial
2022-04-28,,6355.97,income,Partial
2022-04-13,C068,15776.43,income,UNKNOWN_ERROR
2022-04-05,C070,15180.61,income,Service
2022-04-09,C073,10109.63,income,Service
2022-04-16,C075,3114.96,income,Service
2022-05-09,C079,20310.46,income,Service
2022-04-27,C080,2292.16,income,Service
2022-04-26,C082,16441.7,income,Service
2022-04-04,C084,14312.78,income,Service
2022-04-11,,1166.36,income,UNKNOWN_ERROR
2022-04-30,C086,3500.8,income,Service
2022-04-19,C089,8355.42,income,Service
2022-04-11,C090,16745.17,income,Service
2022-05-16,C093,7933.59,income,UNKNOWN_ERROR
2022-04-12,C096,6365.64,income,Service
2022-04-29,C098,4962.65,income,Service
2022-05-01,SELF,1200.0,expense,Rent
2022-05-09,SELF,1695.0,expense,Operations
2022-05-22,SELF,14896.0,expense,Taxes
2022-05-15,C001,10942.11,income,Service
2022-05-10,C002,10908.59,income,Service
2022-05-23,C003,1708.49,income,Service
2022-06-03,C004,4045.11,income,Service
2022-05-22,C005,2785.2,income,Service
2022-05-23,C006,806.72,income,Service
2022-06-08,C007,3526.3,income,Partial
2022-06-12,C007,5289.46,income,Partial
2022-06-04,C008,10848.45,income,Service
2022-05-02,C009,8568.55,income,Service
2022-06-05,C010,8471.39,income,Service
2022-05-02,C012,8339.03,income,Service
2022-05-27,C016,2154.54,income,Partial
2022-05-31,C016,3231.82,income,Partial
2022-05-29,C018,10217.07,income,Service
2022-05-05,C020,2976.29,income,Service
2022-06-12,C021,5271.58,income,UNKNOWN_ERROR
2022-05-28,C022,9305.97,income,Service
2022-05-04,C023,2622.54,income,Partial
2022-05-08,,3933.81,income,Partial
2022-05-28,C026,4778.34,income,Service
2022-05-11,C028,4883.67,income,Partial
2022-05-15,C028,7325.51,income,Partial
2022-05-07,C032,531.85,income,Partial
2022-05-11,C032,797.78,income,Partial
2022-05-07,C033,7001.77,income,Service
2022-06-06,C034,1418.47,income,UNKNOWN_ERROR
2022-05-23,C035,2456.11,income,Service
2022-05-21,C036,6434.41,income,Service
2022-06-10,,2207.08,income,Service
2022-05-19,C038,5569.06,income,Service
2022-06-05,C041,2662.25,income,Service
2022-05-20,C043,2619.85,income,Service
2022-05-07,C045,9422.25,income,Service
2022-05-14,,7831.89,income,Service
2022-06-13,C052,2913.34,income,UNKNOWN_ERROR
2022-06-11,C057,8402.68,income,Service
2022-05-31,C065,3482.87,income,Service
2022-05-12,C073,13584.76,income,UNKNOWN_ERROR
2022-05-28,C075,12869.65,income,Service
2022-05-30,C079,20242.15,income,Service
2022-05-14,C082,6433.59,income,Partial
2022-05-18,C082,9650.38,income,Partial
2022-05-22,C090,8405.83,income,Service
2022-05-25,C097,6416.14,income,Service
2022-06-01,,1200.0,expense,Rent
2022-06-08,SELF,4106.0,expense,Operations
2022-06-24,C001,10855.17,income,Service
2022-06-03,C002,10597.35,income,Service
2022-07-11,C004,3823.18,income,Service
2022-06-22,C005,2853.75,income,Service
2022-07-16,C006,760.91,income,Service
2022-06-29,C007,8811.79,income,Service
2022-06-24,C008,10581.14,income,Service
2022-07-16,C009,8075.02,income,Service
2022-07-02,C010,8552.09,income,Service
2022-06-21,C012,5726.97,income,Service
2022-06-28,C014,12302.5,income,Service
2022-06-15,C015,4327.35,income,UNKNOWN_ERROR
2022-06-26,C016,2533.16,income,Partial
2022-06-30,C016,3799.75,income,Partial
2022-07-09,C017,2778.16,income,Partial
2022-07-13,C017,4167.23,income,Partial
2022-07-01,C020,2494.63,income,Service
2022-07-03,C022,7739.44,income,Service
2022-06-24,C023,11999.89,income,Service
2022-07-09,C024,3082.67,income,Partial
2022-07-13,C024,4624.0,income,Partial
2022-07-11,C025,10395.75,income,Service
2022-06-02,C033,6959.5,income,Service
2022-07-07,C034,1566.88,income,Service
2022-07-06,,2820.14,income,Service
2022-06-12,C037,2438.67,income,Service
2022-06-25,C038,7611.75,income,Service
2022-06-07,C039,1382.67,income,Service
2022-07-05,C040,2150.29,income,Service
2022-07-08,C043,1380.68,income,Service
2022-07-03,C045,3300.15,income,Partial
2022-07-07,C045,4950.23,income,Partial
2022-06-15,C046,5131.03,income,Service
2022-07-07,C047,5471.77,income,Service
2022-06-19,C048,11566.66,income,Service
2022-06-29,C052,2561.09,income,Service
2022-07-04,C053,1073.84,income,UNKNOWN_ERROR
2022-07-12,C063,1214.11,income,Partial
2022-07-16,C063,1821.17,income,Partial
2022-07-02,C070,3153.51,income,UNKNOWN_ERROR
2022-07-02,C070,3153.51,income,UNKNOWN_ERROR
2022-06-02,C071,10280.27,income,Service
2022-06-15,C077,6455.31,income,Service
2022-06-18,C079,3903.27,income,Service
2022-07-05,C084,7563.33,income,Service
2022-06-28,C085,3947.26,income,Service
2022-07-02,C088,1677.35,income,UNKNOWN_ERROR
2022-06-10,C090,5615.02,income,Service
2022-06-08,C093,9442.03,income,Service
2022-07-01,SELF,1200.0,expense,Rent
2022-07-15,SELF,4329.0,expense,Operations
2022-07-08,C001,11075.44,income,Service
2022-08-02,C002,10658.62,income,Service
2022-07-20,C003,1740.06,income,Service
2022-08-06,C004,1538.28,income,Partial
2022-08-10,C004,2307.43,income,Partial
2022-07-11,C005,1071.48,income,Partial
2022-07-15,C005,1607.22,income,Partial
2022-07-20,C006,773.68,income,Service
2022-07-20,C007,8789.47,income,UNKNOWN_ERROR
2022-07-23,C008,9922.48,income,Service
2022-07-03,C009,3407.26,income,Partial
2022-07-07,C009,5110.89,income,Partial
2022-07-16,C010,9080.1,income,UNKNOWN_ERROR
2022-07-29,C013,1229.78,income,Service
2022-07-05,,7307.4,income,Service
2022-07-05,C016,2933.44,income,Partial
2022-07-09,C016,4400.17,income,Partial
2022-08-03,C017,10752.12,income,Service
2022-07-21,C018,5612.81,income,Service
2022-07-10,C019,3145.09,income,Partial
2022-07-14,C019,4717.64,income,Partial
2022-07-06,,1884.24,income,Partial
2022-07-10,C021,2826.36,income,Partial
2022-07-18,C023,5544.67,income,Partial
2022-07-22,C023,8317.0,income,Partial
2022-07-19,,7673.27,income,Service
2022-07-06,C026,4798.95,income,Service
2022-08-07,C027,3652.92,income,Service
2022-07-19,C029,5656.34,income,Service
2022-08-09,C030,10740.28,income,Service
2022-08-05,C031,2701.0,income,Service
2022-07-13,C032,973.59,income,Service
2022-08-01,C034,2358.67,income,UNKNOWN_ERROR
2022-08-07,C036,4467.35,income,Partial
2022-08-11,C036,6701.03,income,Partial
2022-07-09,C037,1837.96,income,Service
2022-07-12,C038,6535.08,income,Service
2022-07-20,C041,3500.59,income,UNKNOWN_ERROR
2022-08-15,C043,2124.06,income,Service
2022-07-16,C059,2665.46,income,UNKNOWN_ERROR
2022-07-24,C065,2650.14,income,Service
2022-08-05,C066,2229.59,income,Service
2022-07-11,C067,3281.47,income,Service
2022-07-12,C069,1623.32,income,Service
2022-07-15,C072,4415.68,income,Service
2022-07-16,C074,13446.03,income,Service
2022-08-06,C076,14598.15,income,Service
2022-07-31,C080,11080.27,income,Service
2022-08-04,C083,2577.71,income,Partial
2022-08-08,C083,3866.56,income,Partial
2022-07-25,C084,4770.08,income,Partial
2022-07-29,C084,7155.12,income,UNKNOWN_ERROR
2022-08-08,C085,4826.29,income,Service
2022-08-06,C087,7838.58,income,Service
2022-08-12,C090,6139.3,income,Partial
2022-08-16,C090,9208.95,income,Partial
2022-08-11,C095,1246.59,income,Service
2022-08-09,C097,3776.3,income,Partial
2022-08-13,C097,5664.45,income,Partial
2022-07-19,,10664.48,income,Service
2022-08-01,SELF,1200.0,expense,Rent
2022-08-09,SELF,3632.0,expense,Operations
2022-09-07,C001,11099.04,income,Service
2022-09-01,C002,10870.23,income,Service
2022-08-16,C003,1602.63,income,UNKNOWN_ERROR
2022-09-13,C004,3863.65,income,Service
2022-08-15,C005,2843.88,income,Service
2022-09-08,C006,805.5,income,Service
2022-09-07,C008,4114.55,income,Partial
2022-09-11,C008,6171.83,income,Partial
2022-08-11,C009,8177.82,income,Service
2022-09-04,C011,7683.18,income,Service
2022-08-13,,12033.83,income,Service
2022-08-08,C014,10053.27,income,Service
2022-08-30,C017,11356.0,income,Service
2022-08-29,,9107.85,income,Service
2022-09-10,C019,7657.08,income,Service
2022-08-23,C020,3633.75,income,Service
2022-09-05,C022,6635.81,income,Service
2022-09-12,C024,4168.24,income,Service
2022-08-04,C026,7073.44,income,Service
2022-09-12,C028,5754.07,income,Service
2022-08-31,C029,9830.44,income,Service
2022-09-06,C033,12327.06,income,Service
2022-08-29,C035,2754.25,income,Service
2022-08-25,C038,9216.67,income,Service
2022-08-24,,1691.54,income,Service
2022-08-30,,1030.26,income,Service
2022-08-27,C041,4152.84,income,Service
2022-08-24,C042,5873.12,income,Service
2022-08-13,C044,2860.31,income,Partial
2022-08-17,C044,4290.46,income,Partial
2022-08-22,C046,4932.04,income,Service
2022-08-24,C049,1432.34,income,Partial
2022-08-28,C049,2148.51,income,Partial
2022-09-03,C050,9894.41,income,Service
2022-09-07,C051,5722.83,income,Service
2022-08-02,C054,4830.74,income,Service
2022-09-02,C060,661.05,income,UNKNOWN_ERROR
2022-09-15,C069,4126.15,income,Service
2022-09-01,C071,9662.8,income,Service
2022-09-11,C077,8406.98,income,Service
2022-09-10,C081,12652.49,income,Service
2022-09-12,C083,2305.6,income,UNKNOWN_ERROR
2022-09-10,C085,6747.44,income,Service
2022-08-18,,1793.41,income,Partial
2022-08-22,C089,2690.12,income,UNKNOWN_ERROR
2022-08-04,C090,15467.15,income,Service
2022-08-30,,1442.92,income,Service
2022-08-04,C096,3569.76,income,Service
2022-09-05,C098,6067.44,income,Service
2022-09-01,SELF,1200.0,expense,Rent
2022-09-11,SELF,1514.0,expense,Operations
2022-09-05,SELF,9481.0,expense,
2022-10-14,C002,10629.81,income,Service
2022-09-12,C003,1595.3,income,UNKNOWN_ERROR
2022-09-30,C004,1547.69,income,Partial
2022-10-04,C004,2321.54,income,Partial
2022-09-25,C005,2702.37,income,Service
2022-10-14,C006,791.44,income,Service
2022-09-15,C007,8594.29,income,Service
2022-09-26,C008,10259.68,income,Service
2022-09-07,C009,3386.69,income,Partial
2022-09-11,C009,5080.03,income,Partial
2022-09-08,C010,8457.82,income,UNKNOWN_ERROR
2022-09-29,C011,10667.43,income,Service
2022-10-12,C012,3324.56,income,Partial
2022-10-16,C012,4986.84,income,Partial
2022-10-02,C016,7067.95,income,Service
2022-09-12,C018,9520.08,income,Service
2022-10-15,C019,5584.62,income,Service
2022-09-30,C022,4857.33,income,Service
2022-10-16,C023,12081.37,income,Service
2022-09-11,C024,4388.69,income,Service
2022-10-12,C025,7143.87,income,Service
2022-10-16,C026,5576.45,income,Service
2022-09-12,C027,4144.64,income,Service
2022-09-05,C030,11267.54,income,Service
2022-10-12,C031,2117.83,income,UNKNOWN_ERROR
2022-09-05,C034,1632.0,income,Service
2022-09-24,C035,4294.03,income,Service
2022-09-20,C036,6433.9,income,Service
2022-09-16,,5338.01,income,Service
2022-09-30,C039,960.71,income,Service
2022-10-07,C040,917.27,income,Partial
2022-10-11,C040,1375.91,income,Partial
2022-09-09,C045,9890.95,income,UNKNOWN_ERROR
2022-10-13,C047,5730.61,income,Service
2022-09-19,C049,3381.39,income,Service
2022-10-04,C058,12556.21,income,Service
2022-09-29,C059,11178.52,income,Service
2022-09-24,C060,4937.68,income,Service
2022-09-07,C062,3531.92,income,Partial
2022-09-11,C062,5297.88,income,Partial
